unique_id,ds,cutoff,y,RandomForest,XGBoost,LightGBM,fit_time_seconds
62,2023-01-28 06:00:00,2023-01-27 15:00:00,3.4994108e-09,2.2328576709574477e-09,2.232933e-09,2.767735025051334e-09,121.30596041679382
62,2023-01-28 09:00:00,2023-01-27 15:00:00,3.04652e-09,2.2328576709574477e-09,2.232933e-09,2.3505047645774556e-09,121.30596041679382
62,2023-01-28 12:00:00,2023-01-27 15:00:00,5.180149e-10,2.2328576709574477e-09,2.232933e-09,6.166014240518195e-10,121.30596041679382
62,2023-01-28 15:00:00,2023-01-27 15:00:00,1.3611934e-10,2.2328576709574477e-09,2.232933e-09,2.0020203463144798e-10,121.30596041679382
63,2023-01-27 18:00:00,2023-01-27 15:00:00,1.5282636e-10,2.2328576709574477e-09,2.232933e-09,1.7414142338155208e-10,121.30596041679382
63,2023-01-27 21:00:00,2023-01-27 15:00:00,5.0824384e-10,2.2328576709574477e-09,2.232933e-09,5.796114404464693e-10,121.30596041679382
63,2023-01-28 00:00:00,2023-01-27 15:00:00,2.6825784e-09,2.2328576709574477e-09,2.232933e-09,2.1186670092176933e-09,121.30596041679382
63,2023-01-28 03:00:00,2023-01-27 15:00:00,3.088162e-09,2.2328576709574477e-09,2.232933e-09,2.9431315708672858e-09,121.30596041679382
63,2023-01-28 06:00:00,2023-01-27 15:00:00,3.881747e-09,2.2328576709574477e-09,2.232933e-09,3.3301247610562362e-09,121.30596041679382
63,2023-01-28 09:00:00,2023-01-27 15:00:00,4.190007e-09,2.2328576709574477e-09,2.232933e-09,2.9392322953766567e-09,121.30596041679382
63,2023-01-28 12:00:00,2023-01-27 15:00:00,7.701208e-10,2.2328576709574477e-09,2.232933e-09,7.821539699857937e-10,121.30596041679382
63,2023-01-28 15:00:00,2023-01-27 15:00:00,1.6699109e-10,2.2328576709574477e-09,2.232933e-09,2.5229897775609423e-10,121.30596041679382
64,2023-01-27 18:00:00,2023-01-27 15:00:00,3.0663155e-10,2.2328576709574477e-09,2.232933e-09,3.064253976280073e-10,121.30596041679382
64,2023-01-27 21:00:00,2023-01-27 15:00:00,8.843159e-10,2.2328576709574477e-09,2.232933e-09,1.129113827567259e-09,121.30596041679382
64,2023-01-28 00:00:00,2023-01-27 15:00:00,3.177156e-09,2.2328576709574477e-09,2.232933e-09,3.402255218605604e-09,121.30596041679382
64,2023-01-28 03:00:00,2023-01-27 15:00:00,5.3853837e-09,2.2328576709574477e-09,2.232933e-09,5.211987659493387e-09,121.30596041679382
64,2023-01-28 06:00:00,2023-01-27 15:00:00,7.550602e-09,2.2328576709574477e-09,2.232933e-09,6.453055577816672e-09,121.30596041679382
64,2023-01-28 09:00:00,2023-01-27 15:00:00,6.709947e-09,2.2328576709574477e-09,2.232933e-09,5.546349578452621e-09,121.30596041679382
64,2023-01-28 12:00:00,2023-01-27 15:00:00,1.4705107e-09,2.2328576709574477e-09,2.232933e-09,1.2763017427379522e-09,121.30596041679382
64,2023-01-28 15:00:00,2023-01-27 15:00:00,3.106495e-10,2.2328576709574477e-09,2.232933e-09,3.579675527197972e-10,121.30596041679382
65,2023-01-27 18:00:00,2023-01-27 15:00:00,2.3188945e-10,2.2328576709574477e-09,2.232933e-09,2.542210084878323e-10,121.30596041679382
65,2023-01-27 21:00:00,2023-01-27 15:00:00,6.635787e-10,2.2328576709574477e-09,2.232933e-09,8.875315005767151e-10,121.30596041679382
65,2023-01-28 00:00:00,2023-01-27 15:00:00,2.5464384e-09,2.2328576709574477e-09,2.232933e-09,3.1720206795708766e-09,121.30596041679382
65,2023-01-28 03:00:00,2023-01-27 15:00:00,5.6967835e-09,2.2328576709574477e-09,2.232933e-09,5.008620640261533e-09,121.30596041679382
65,2023-01-28 06:00:00,2023-01-27 15:00:00,7.2024844e-09,2.2328576709574477e-09,2.232933e-09,6.014083450485039e-09,121.30596041679382
65,2023-01-28 09:00:00,2023-01-27 15:00:00,5.7101057e-09,2.2328576709574477e-09,2.232933e-09,5.2079897176126185e-09,121.30596041679382
65,2023-01-28 12:00:00,2023-01-27 15:00:00,1.2865192e-09,2.2328576709574477e-09,2.232933e-09,1.5994105052612098e-09,121.30596041679382
65,2023-01-28 15:00:00,2023-01-27 15:00:00,2.7816638e-10,2.2328576709574477e-09,2.232933e-09,4.184102173906496e-10,121.30596041679382
66,2023-01-27 18:00:00,2023-01-27 15:00:00,2.5137387e-10,2.2328576709574477e-09,2.232933e-09,2.4086084261653554e-10,121.30596041679382
66,2023-01-27 21:00:00,2023-01-27 15:00:00,4.9846455e-10,2.2328576709574477e-09,2.232933e-09,6.213530962879312e-10,121.30596041679382
66,2023-01-28 00:00:00,2023-01-27 15:00:00,2.443567e-09,2.2328576709574477e-09,2.232933e-09,2.366925173211617e-09,121.30596041679382
66,2023-01-28 03:00:00,2023-01-27 15:00:00,3.1613345e-09,2.2328576709574477e-09,2.232933e-09,3.354676822621528e-09,121.30596041679382
66,2023-01-28 06:00:00,2023-01-27 15:00:00,3.4924812e-09,2.2328576709574477e-09,2.232933e-09,3.608929406411434e-09,121.30596041679382
66,2023-01-28 09:00:00,2023-01-27 15:00:00,2.9448208e-09,2.2328576709574477e-09,2.232933e-09,2.890689494056595e-09,121.30596041679382
66,2023-01-28 12:00:00,2023-01-27 15:00:00,1.0549533e-09,2.2328576709574477e-09,2.232933e-09,9.97934604066828e-10,121.30596041679382
66,2023-01-28 15:00:00,2023-01-27 15:00:00,2.753553e-10,2.2328576709574477e-09,2.232933e-09,2.5896002259554376e-10,121.30596041679382
67,2023-01-27 18:00:00,2023-01-27 15:00:00,2.4320262e-10,2.2328576709574477e-09,2.232933e-09,2.335650121702289e-10,121.30596041679382
67,2023-01-27 21:00:00,2023-01-27 15:00:00,5.851272e-10,2.2328576709574477e-09,2.232933e-09,6.545436833958784e-10,121.30596041679382
67,2023-01-28 00:00:00,2023-01-27 15:00:00,3.043844e-09,2.2328576709574477e-09,2.232933e-09,2.592774436246399e-09,121.30596041679382
67,2023-01-28 03:00:00,2023-01-27 15:00:00,4.55762e-09,2.2328576709574477e-09,2.232933e-09,3.774552868935361e-09,121.30596041679382
67,2023-01-28 06:00:00,2023-01-27 15:00:00,4.7613047e-09,2.2328576709574477e-09,2.232933e-09,4.091845236199915e-09,121.30596041679382
67,2023-01-28 09:00:00,2023-01-27 15:00:00,3.3147285e-09,2.2328576709574477e-09,2.232933e-09,3.271543354199017e-09,121.30596041679382
67,2023-01-28 12:00:00,2023-01-27 15:00:00,9.250209e-10,2.2328576709574477e-09,2.232933e-09,1.1602474013122015e-09,121.30596041679382
67,2023-01-28 15:00:00,2023-01-27 15:00:00,2.6944802e-10,2.2328576709574477e-09,2.232933e-09,3.1255982556057213e-10,121.30596041679382
68,2023-01-27 18:00:00,2023-01-27 15:00:00,1.9072027e-10,2.2328576709574477e-09,2.232933e-09,1.6869781425081937e-10,121.30596041679382
68,2023-01-27 21:00:00,2023-01-27 15:00:00,6.300846e-10,2.2328576709574477e-09,2.232933e-09,5.51806634252671e-10,121.30596041679382
68,2023-01-28 00:00:00,2023-01-27 15:00:00,2.9888765e-09,2.2328576709574477e-09,2.232933e-09,2.3756729868496175e-09,121.30596041679382
68,2023-01-28 03:00:00,2023-01-27 15:00:00,4.850498e-09,2.2328576709574477e-09,2.232933e-09,3.445947928707268e-09,121.30596041679382
68,2023-01-28 06:00:00,2023-01-27 15:00:00,4.695693e-09,2.2328576709574477e-09,2.232933e-09,3.7036629731843784e-09,121.30596041679382
68,2023-01-28 09:00:00,2023-01-27 15:00:00,2.7723321e-09,2.2328576709574477e-09,2.232933e-09,2.9883589277685424e-09,121.30596041679382
68,2023-01-28 12:00:00,2023-01-27 15:00:00,6.726281e-10,2.2328576709574477e-09,2.232933e-09,9.370720153381507e-10,121.30596041679382
68,2023-01-28 15:00:00,2023-01-27 15:00:00,2.2853808e-10,2.2328576709574477e-09,2.232933e-09,2.7823663431398646e-10,121.30596041679382
69,2023-01-27 18:00:00,2023-01-27 15:00:00,1.5582652e-10,2.2328576709574477e-09,2.232933e-09,1.458801358065817e-10,121.30596041679382
69,2023-01-27 21:00:00,2023-01-27 15:00:00,6.7021116e-10,2.2328576709574477e-09,2.232933e-09,4.747186121127877e-10,121.30596041679382
69,2023-01-28 00:00:00,2023-01-27 15:00:00,3.086997e-09,2.2328576709574477e-09,2.232933e-09,2.1926557683639903e-09,121.30596041679382
69,2023-01-28 03:00:00,2023-01-27 15:00:00,4.736256e-09,2.2328576709574477e-09,2.232933e-09,3.079254411553345e-09,121.30596041679382
69,2023-01-28 06:00:00,2023-01-27 15:00:00,3.6964407e-09,2.2328576709574477e-09,2.232933e-09,3.2180410311225747e-09,121.30596041679382
69,2023-01-28 09:00:00,2023-01-27 15:00:00,2.424669e-09,2.2328576709574477e-09,2.232933e-09,2.766608610524247e-09,121.30596041679382
69,2023-01-28 12:00:00,2023-01-27 15:00:00,5.2645616e-10,2.2328576709574477e-09,2.232933e-09,7.108019374098609e-10,121.30596041679382
69,2023-01-28 15:00:00,2023-01-27 15:00:00,1.9906987e-10,2.2328576709574477e-09,2.232933e-09,2.3020789998245953e-10,121.30596041679382
70,2023-01-27 18:00:00,2023-01-27 15:00:00,1.351304e-10,2.2328576709574477e-09,2.232933e-09,1.381950953266448e-10,121.30596041679382
70,2023-01-27 21:00:00,2023-01-27 15:00:00,6.46499e-10,2.2328576709574477e-09,2.232933e-09,4.880594801045352e-10,121.30596041679382
70,2023-01-28 00:00:00,2023-01-27 15:00:00,2.8552092e-09,2.2328576709574477e-09,2.232933e-09,1.9867931714337863e-09,121.30596041679382
70,2023-01-28 03:00:00,2023-01-27 15:00:00,4.1123887e-09,2.2328576709574477e-09,2.232933e-09,2.8863504284208528e-09,121.30596041679382
70,2023-01-28 06:00:00,2023-01-27 15:00:00,3.2450862e-09,2.2328576709574477e-09,2.232933e-09,3.1478183916496443e-09,121.30596041679382
70,2023-01-28 09:00:00,2023-01-27 15:00:00,2.7878877e-09,2.2328576709574477e-09,2.232933e-09,2.650742651128674e-09,121.30596041679382
70,2023-01-28 12:00:00,2023-01-27 15:00:00,4.4847676e-10,2.2328576709574477e-09,2.232933e-09,6.620082391753885e-10,121.30596041679382
70,2023-01-28 15:00:00,2023-01-27 15:00:00,1.833611e-10,2.2328576709574477e-09,2.232933e-09,2.241067351288017e-10,121.30596041679382
71,2023-01-27 18:00:00,2023-01-27 15:00:00,1.8849872e-10,2.2328576709574477e-09,2.232933e-09,1.8130829779895502e-10,121.30596041679382
71,2023-01-27 21:00:00,2023-01-27 15:00:00,5.752258e-10,2.2328576709574477e-09,2.232933e-09,5.932044276652071e-10,121.30596041679382
71,2023-01-28 00:00:00,2023-01-27 15:00:00,2.8078924e-09,2.2328576709574477e-09,2.232933e-09,2.068252081903381e-09,121.30596041679382
71,2023-01-28 03:00:00,2023-01-27 15:00:00,3.3041785e-09,2.2328576709574477e-09,2.232933e-09,2.9078734264474913e-09,121.30596041679382
71,2023-01-28 06:00:00,2023-01-27 15:00:00,3.57678e-09,2.2328576709574477e-09,2.232933e-09,3.3257161636458046e-09,121.30596041679382
71,2023-01-28 09:00:00,2023-01-27 15:00:00,3.8154675e-09,2.2328576709574477e-09,2.232933e-09,2.909995759674154e-09,121.30596041679382
71,2023-01-28 12:00:00,2023-01-27 15:00:00,6.402949e-10,2.2328576709574477e-09,2.232933e-09,7.774547560330609e-10,121.30596041679382
71,2023-01-28 15:00:00,2023-01-27 15:00:00,2.1358315e-10,2.2328576709574477e-09,2.232933e-09,2.4951728344481187e-10,121.30596041679382
72,2023-01-27 18:00:00,2023-01-27 15:00:00,2.4346786e-10,2.2328576709574477e-09,2.232933e-09,2.2047466606260923e-10,121.30596041679382
72,2023-01-27 21:00:00,2023-01-27 15:00:00,8.1587287e-10,2.2328576709574477e-09,2.232933e-09,7.221011336260126e-10,121.30596041679382
72,2023-01-28 00:00:00,2023-01-27 15:00:00,2.36212e-09,2.2328576709574477e-09,2.232933e-09,2.433699720169836e-09,121.30596041679382
