epoch,ptl/val_loss,step,train_loss_epoch,train_loss_step,valid_loss
135,,271,0.9183135032653809,,
136,,273,0.9119914770126343,,
137,,275,0.9198715686798096,,
138,,277,0.8640687465667725,,
139,,279,0.8739045858383179,,
140,,281,0.9102088212966919,,
141,,283,0.90096116065979,,
142,,285,0.90326988697052,,
143,,287,0.9076848030090332,,
144,,289,0.9161280393600464,,
145,,291,0.8714473247528076,,
146,,293,0.9295190572738647,,
147,,295,0.8872427940368652,,
148,,297,0.925260066986084,,
149,,299,,0.8446518778800964,
149,1.3280010223388672,299,,,1.3731637001037598
149,,299,0.8697771430015564,,
150,,301,0.8653323650360107,,
151,,303,0.8836503028869629,,
152,,305,0.901229202747345,,
153,,307,0.9168452620506287,,
154,,309,0.8665359020233154,,
155,,311,0.8785908222198486,,
156,,313,0.895197868347168,,
157,,315,0.9045133590698242,,
158,,317,0.8981679677963257,,
159,,319,0.8916643857955933,,
160,,321,0.8840013742446899,,
161,,323,0.8552781343460083,,
162,,325,0.8962619304656982,,
163,,327,0.877362072467804,,
164,,329,0.9053454399108887,,
165,,331,0.8601247072219849,,
166,,333,0.8861386775970459,,
167,,335,0.8954894542694092,,
168,,337,0.8788285851478577,,
169,,339,0.8577541708946228,,
170,,341,0.9208753108978271,,
171,,343,0.9274341464042664,,
172,,345,0.874174952507019,,
173,,347,0.9169714450836182,,
174,,349,,0.83831787109375,
174,,349,0.8643856048583984,,
175,,351,0.8652127981185913,,
176,,353,0.9167675971984863,,
177,,355,0.8717575073242188,,
178,,357,0.9145779609680176,,
179,,359,0.9142078161239624,,
180,,361,0.8860689401626587,,
181,,363,0.8881019353866577,,
182,,365,0.9200224876403809,,
183,,367,0.9148737192153931,,
184,,369,0.9000033736228943,,
185,,371,0.9020301103591919,,
186,,373,0.9122430086135864,,
187,,375,0.8894122838973999,,
188,,377,0.8984488248825073,,
189,,379,0.8617689609527588,,
190,,381,0.9126781225204468,,
191,,383,0.8906179666519165,,
192,,385,0.9258390665054321,,
193,,387,0.8804824948310852,,
194,,389,0.9122117757797241,,
195,,391,0.8577744960784912,,
196,,393,0.8700830340385437,,
197,,395,0.8740959763526917,,
198,,397,0.8698495626449585,,
199,,399,,0.8569089770317078,
199,1.0953272581100464,399,,,1.1593612432479858
199,,399,0.8769060373306274,,
200,,401,0.8852412104606628,,
201,,403,0.9048722386360168,,
202,,405,0.8688133955001831,,
203,,407,0.8573586940765381,,
204,,409,0.8813737630844116,,
205,,411,0.8920111656188965,,
206,,413,0.903114378452301,,
207,,415,0.8737407922744751,,
208,,417,0.9033312797546387,,
209,,419,0.8681578636169434,,
210,,421,0.8972733616828918,,
211,,423,0.8615305423736572,,
212,,425,0.8624489307403564,,
213,,427,0.8855135440826416,,
214,,429,0.9087090492248535,,
215,,431,0.8785741329193115,,
216,,433,0.8890538215637207,,
217,,435,0.877860963344574,,
218,,437,0.8781037330627441,,
219,,439,0.8876650929450989,,
220,,441,0.8818386197090149,,
221,,443,0.9088907837867737,,
222,,445,0.8819601535797119,,
223,,447,0.909288227558136,,
224,,449,,0.9295572638511658,
224,,449,0.9031991958618164,,
225,,451,0.8615275621414185,,
226,,453,0.8620188236236572,,
227,,455,0.8982858061790466,,
228,,457,0.8611746430397034,,
229,,459,0.8771530389785767,,
230,,461,0.858944296836853,,
231,,463,0.8828132152557373,,
232,,465,0.8488843441009521,,
233,,467,0.914155125617981,,
234,,469,0.8778784275054932,,
235,,471,0.8556369543075562,,
236,,473,0.8618665933609009,,
237,,475,0.8540349006652832,,
238,,477,0.8713266253471375,,
239,,479,0.8633549213409424,,
240,,481,0.8750337362289429,,
241,,483,0.8795313239097595,,
242,,485,0.8806118965148926,,
243,,487,0.871833324432373,,
244,,489,0.8802456855773926,,
245,,491,0.8617967963218689,,
246,,493,0.8966509103775024,,
247,,495,0.8633160591125488,,
248,,497,0.8843036890029907,,
249,,499,,0.846106231212616,
249,1.1441576480865479,499,,,1.2055531740188599
249,,499,0.8640614748001099,,
250,,501,0.8695995807647705,,
251,,503,0.8844666481018066,,
252,,505,0.8470065593719482,,
253,,507,0.8881525993347168,,
254,,509,0.8509348034858704,,
255,,511,0.8523404598236084,,
256,,513,0.9033533930778503,,
257,,515,0.8684065341949463,,
258,,517,0.8683863878250122,,
259,,519,0.8498706817626953,,
260,,521,0.8584036827087402,,
261,,523,0.8698501586914062,,
262,,525,0.8627619743347168,,
263,,527,0.86857670545578,,
264,,529,0.8883005976676941,,
265,,531,0.8798260688781738,,
266,,533,0.8550773859024048,,
267,,535,0.8983365297317505,,
268,,537,0.8684093952178955,,
269,,539,0.8702539205551147,,
270,,541,0.839518666267395,,
271,,543,0.854590654373169,,
272,,545,0.90451979637146,,
273,,547,0.8893236517906189,,
274,,549,,0.903842031955719,
274,,549,0.8912153244018555,,
275,,551,0.897732138633728,,
276,,553,0.8663389682769775,,
277,,555,0.8491058349609375,,
278,,557,0.8628185987472534,,
279,,559,0.8655993938446045,,
280,,561,0.8861486911773682,,
281,,563,0.8604722023010254,,
282,,565,0.8623453378677368,,
283,,567,0.8455584049224854,,
284,,569,0.9017052054405212,,
285,,571,0.8580013513565063,,
286,,573,0.8622039556503296,,
287,,575,0.8445430994033813,,
288,,577,0.8619624376296997,,
289,,579,0.8518664836883545,,
290,,581,0.860974907875061,,
291,,583,0.8988263010978699,,
292,,585,0.8848395347595215,,
293,,587,0.8484667539596558,,
294,,589,0.85660719871521,,
295,,591,0.8893067836761475,,
296,,593,0.8572481274604797,,
297,,595,0.9122114181518555,,
298,,597,0.8610358238220215,,
299,,599,,0.9020510315895081,
299,1.1566729545593262,599,,,1.21747624874115
299,,599,0.8958783149719238,,
300,,601,0.8634655475616455,,
301,,603,0.8564194440841675,,
302,,605,0.8923925757408142,,
303,,607,0.8817095756530762,,
304,,609,0.8542951941490173,,
305,,611,0.8668255805969238,,
306,,613,0.8600519895553589,,
307,,615,0.8585326671600342,,
308,,617,0.8986836671829224,,
309,,619,0.8885312676429749,,
310,,621,0.8808645009994507,,
311,,623,0.9034273624420166,,
312,,625,0.8485541343688965,,
313,,627,0.8769375085830688,,
314,,629,0.8861074447631836,,
315,,631,0.8732877373695374,,
316,,633,0.864372730255127,,
317,,635,0.8999366164207458,,
318,,637,0.8750331997871399,,
319,,639,0.8855996131896973,,
320,,641,0.8954726457595825,,
321,,643,0.8451640605926514,,
322,,645,0.8479623198509216,,
323,,647,0.8987823128700256,,
324,,649,,0.8793779611587524,
324,,649,0.8769954442977905,,
325,,651,0.8560925126075745,,
326,,653,0.8704618215560913,,
327,,655,0.8667333126068115,,
328,,657,0.9006628394126892,,
329,,659,0.8591948747634888,,
330,,661,0.8748731017112732,,
331,,663,0.8866243362426758,,
332,,665,0.8498672246932983,,
333,,667,0.8591030836105347,,
334,,669,0.8697803020477295,,
335,,671,0.9032123684883118,,
336,,673,0.8695476055145264,,
337,,675,0.8455793857574463,,
338,,677,0.8466076850891113,,
339,,679,0.8641473054885864,,
340,,681,0.8656660318374634,,
341,,683,0.8653261661529541,,
342,,685,0.8900799751281738,,
343,,687,0.8597965240478516,,
344,,689,0.8550100326538086,,
345,,691,0.8565554618835449,,
346,,693,0.8707315921783447,,
347,,695,0.8677510023117065,,
348,,697,0.8465777635574341,,
349,,699,,0.9223657250404358,
349,1.0991168022155762,699,,,1.170053482055664
349,,699,0.8949326276779175,,
350,,701,0.8625816702842712,,
351,,703,0.8957574367523193,,
352,,705,0.8852618336677551,,
353,,707,0.8921521306037903,,
354,,709,0.8661371469497681,,
355,,711,0.8554035425186157,,
356,,713,0.8592410683631897,,
357,,715,0.8730255365371704,,
358,,717,0.894192636013031,,
359,,719,0.8973572254180908,,
360,,721,0.8871063590049744,,
361,,723,0.8549566268920898,,
362,,725,0.867386519908905,,
363,,727,0.9064888954162598,,
364,,729,0.8547331094741821,,
365,,731,0.8622244596481323,,
366,,733,0.8738633394241333,,
367,,735,0.8513646125793457,,
368,,737,0.8655470609664917,,
369,,739,0.8558875322341919,,
370,,741,0.8487221002578735,,
371,,743,0.893290638923645,,
372,,745,0.8757243156433105,,
373,,747,0.8598393201828003,,
374,,749,,0.8404969573020935,
374,,749,0.852277934551239,,
375,,751,0.8900118470191956,,
376,,753,0.86235511302948,,
377,,755,0.8554339408874512,,
378,,757,0.8854233026504517,,
379,,759,0.8703511953353882,,
380,,761,0.9095608592033386,,
381,,763,0.8843469023704529,,
382,,765,0.8593654632568359,,
383,,767,0.878828763961792,,
384,,769,0.86448073387146,,
385,,771,0.8967614769935608,,
386,,773,0.859300971031189,,
387,,775,0.8656938076019287,,
388,,777,0.8790311813354492,,
389,,779,0.8644607663154602,,
390,,781,0.8866499662399292,,
391,,783,0.8608982563018799,,
392,,785,0.8602304458618164,,
393,,787,0.9020178318023682,,
394,,789,0.8562831878662109,,
395,,791,0.8547542691230774,,
396,,793,0.8966569900512695,,
397,,795,0.8790555000305176,,
398,,797,0.8937773704528809,,
399,,799,,0.853689432144165,
399,1.1479912996292114,799,,,1.219226598739624
399,,799,0.8732504844665527,,
400,,801,0.8647911548614502,,
401,,803,0.8643956184387207,,
402,,805,0.8621686697006226,,
403,,807,0.8675065040588379,,
404,,809,0.8728037476539612,,
405,,811,0.868675947189331,,
406,,813,0.8641415238380432,,
407,,815,0.900357723236084,,
408,,817,0.896452009677887,,
409,,819,0.871538519859314,,
410,,821,0.8503367304801941,,
411,,823,0.8419733047485352,,
412,,825,0.8864208459854126,,
413,,827,0.9011698961257935,,
414,,829,0.8459566831588745,,
415,,831,0.8665857315063477,,
416,,833,0.8613590002059937,,
417,,835,0.8550925850868225,,
418,,837,0.8548862934112549,,
419,,839,0.8518440127372742,,
420,,841,0.8722400665283203,,
421,,843,0.8915225267410278,,
422,,845,0.8491743803024292,,
423,,847,0.8539659976959229,,
424,,849,,0.8585852384567261,
424,,849,0.8678366541862488,,
425,,851,0.8948451280593872,,
426,,853,0.8797620534896851,,
427,,855,0.8749017119407654,,
428,,857,0.8912575244903564,,
429,,859,0.8783341646194458,,
430,,861,0.8960813283920288,,
431,,863,0.873643159866333,,
432,,865,0.8745237588882446,,
433,,867,0.8675212860107422,,
434,,869,0.8596323728561401,,
435,,871,0.8498753309249878,,
436,,873,0.8623891472816467,,
437,,875,0.8931182622909546,,
438,,877,0.8843245506286621,,
439,,879,0.8713478446006775,,
440,,881,0.8594655990600586,,
441,,883,0.9030835628509521,,
442,,885,0.880771279335022,,
443,,887,0.8933210372924805,,
444,,889,0.8701664805412292,,
445,,891,0.8533881902694702,,
446,,893,0.8713067770004272,,
447,,895,0.8552237749099731,,
448,,897,0.8521880507469177,,
449,,899,,0.8322481513023376,
449,1.1007506847381592,899,,,1.1659636497497559
449,,899,0.8536807298660278,,
450,,901,0.8582783937454224,,
451,,903,0.8923007249832153,,
452,,905,0.8500641584396362,,
453,,907,0.8527255058288574,,
454,,909,0.8866754770278931,,
455,,911,0.8579115867614746,,
456,,913,0.8609867691993713,,
457,,915,0.8876352906227112,,
458,,917,0.8714077472686768,,
459,,919,0.8509937524795532,,
460,,921,0.9001531600952148,,
461,,923,0.8814741373062134,,
462,,925,0.8763637542724609,,
463,,927,0.8519898653030396,,
464,,929,0.8562538027763367,,
465,,931,0.8622121810913086,,
466,,933,0.9002393484115601,,
467,,935,0.862602174282074,,
468,,937,0.8824236392974854,,
469,,939,0.8664971590042114,,
470,,941,0.8972063064575195,,
471,,943,0.8604482412338257,,
472,,945,0.8558464050292969,,
473,,947,0.9110755920410156,,
474,,949,,0.8254581093788147,
474,,949,0.8502488732337952,,
475,,951,0.8535501956939697,,
476,,953,0.8855034112930298,,
477,,955,0.889464259147644,,
478,,957,0.8899069428443909,,
479,,959,0.880466103553772,,
480,,961,0.8896375894546509,,
481,,963,0.8672765493392944,,
482,,965,0.8583166599273682,,
483,,967,0.89182049036026,,
484,,969,0.8627208471298218,,
485,,971,0.853897213935852,,
486,,973,0.854385495185852,,
487,,975,0.8484109044075012,,
488,,977,0.8824177980422974,,
489,,979,0.8761946558952332,,
490,,981,0.8417688608169556,,
491,,983,0.8888887166976929,,
492,,985,0.9012392163276672,,
493,,987,0.8661689758300781,,
494,,989,0.899189829826355,,
495,,991,0.8941110372543335,,
496,,993,0.841805100440979,,
497,,995,0.8545168042182922,,
498,,997,0.8904286623001099,,
499,,999,,0.8816124796867371,
499,1.1411480903625488,999,,,1.1973989009857178
499,,999,0.8717242479324341,,
500,,1001,0.8521298766136169,,
501,,1003,0.8692082762718201,,
502,,1005,0.8652507066726685,,
503,,1007,0.8938412666320801,,
504,,1009,0.8616766929626465,,
505,,1011,0.8524256944656372,,
506,,1013,0.8466671109199524,,
507,,1015,0.8556497097015381,,
508,,1017,0.8395732641220093,,
509,,1019,0.8572945594787598,,
510,,1021,0.8796907663345337,,
511,,1023,0.8921942710876465,,
512,,1025,0.8306563496589661,,
513,,1027,0.8808954954147339,,
514,,1029,0.8493486642837524,,
515,,1031,0.8565385341644287,,
516,,1033,0.843296229839325,,
517,,1035,0.8548070192337036,,
518,,1037,0.852858304977417,,
519,,1039,0.8944582939147949,,
520,,1041,0.8434029817581177,,
521,,1043,0.8645837306976318,,
522,,1045,0.8416321277618408,,
523,,1047,0.8558683395385742,,
524,,1049,,0.8185539245605469,
524,,1049,0.8381958603858948,,
525,,1051,0.8478087782859802,,
526,,1053,0.8827840089797974,,
527,,1055,0.8982211351394653,,
528,,1057,0.8572278618812561,,
529,,1059,0.8868287801742554,,
530,,1061,0.8481975793838501,,
531,,1063,0.8778042197227478,,
532,,1065,0.8762713670730591,,
533,,1067,0.8516145944595337,,
534,,1069,0.8639411926269531,,
535,,1071,0.855526328086853,,
536,,1073,0.8831684589385986,,
537,,1075,0.8581215143203735,,
538,,1077,0.844458818435669,,
539,,1079,0.8777987957000732,,
540,,1081,0.8680161237716675,,
541,,1083,0.8393514156341553,,
542,,1085,0.882672905921936,,
543,,1087,0.8437912464141846,,
544,,1089,0.8871241807937622,,
545,,1091,0.8522217273712158,,
546,,1093,0.8503509759902954,,
547,,1095,0.8677572011947632,,
548,,1097,0.8852351307868958,,
549,,1099,,0.9066171050071716,
549,1.1575939655303955,1099,,,1.2082080841064453
549,,1099,0.8810491561889648,,
550,,1101,0.8579938411712646,,
551,,1103,0.8492662906646729,,
552,,1105,0.8852541446685791,,
553,,1107,0.84894198179245,,
554,,1109,0.8401797413825989,,
555,,1111,0.8484361171722412,,
556,,1113,0.8611999750137329,,
557,,1115,0.8850313425064087,,
558,,1117,0.8459604978561401,,
559,,1119,0.8622995615005493,,
560,,1121,0.8692342042922974,,
561,,1123,0.8542437553405762,,
562,,1125,0.8690594434738159,,
563,,1127,0.8546915054321289,,
564,,1129,0.8544960021972656,,
565,,1131,0.854164719581604,,
566,,1133,0.8470691442489624,,
567,,1135,0.849664032459259,,
568,,1137,0.8467596769332886,,
569,,1139,0.8675969839096069,,
570,,1141,0.8607248067855835,,
571,,1143,0.8473942279815674,,
572,,1145,0.8479889631271362,,
573,,1147,0.8449285626411438,,
574,,1149,,0.8209666609764099,
574,,1149,0.8457654714584351,,
575,,1151,0.870387077331543,,
576,,1153,0.8606016635894775,,
577,,1155,0.8721196055412292,,
578,,1157,0.8502228260040283,,
579,,1159,0.8581545352935791,,
580,,1161,0.8503078818321228,,
581,,1163,0.8609128594398499,,
582,,1165,0.8773767352104187,,
583,,1167,0.8557090759277344,,
584,,1169,0.9004616737365723,,
585,,1171,0.8662238121032715,,
586,,1173,0.8838372230529785,,
587,,1175,0.8553829193115234,,
588,,1177,0.8460510969161987,,
589,,1179,0.8967761993408203,,
590,,1181,0.8670252561569214,,
591,,1183,0.8739972710609436,,
592,,1185,0.8925763964653015,,
593,,1187,0.8578517436981201,,
594,,1189,0.8574134111404419,,
595,,1191,0.8435672521591187,,
596,,1193,0.8481087684631348,,
597,,1195,0.8866562247276306,,
598,,1197,0.857784628868103,,
599,,1199,,0.8315832614898682,
599,1.1235570907592773,1199,,,1.1773576736450195
599,,1199,0.8527629375457764,,
600,,1201,0.8782827854156494,,
601,,1203,0.8664758801460266,,
602,,1205,0.8575958013534546,,
603,,1207,0.84538733959198,,
604,,1209,0.851959228515625,,
605,,1211,0.8492726683616638,,
606,,1213,0.8616324067115784,,
607,,1215,0.8508074283599854,,
608,,1217,0.8600677251815796,,
609,,1219,0.8388335704803467,,
610,,1221,0.8618788719177246,,
611,,1223,0.8635435104370117,,
612,,1225,0.8465824127197266,,
613,,1227,0.8476306796073914,,
614,,1229,0.8443857431411743,,
615,,1231,0.8852781057357788,,
616,,1233,0.8564826250076294,,
617,,1235,0.8846854567527771,,
618,,1237,0.8454291820526123,,
619,,1239,0.8482862710952759,,
620,,1241,0.8369117975234985,,
621,,1243,0.8416197896003723,,
622,,1245,0.8545529842376709,,
623,,1247,0.8404234051704407,,
624,,1249,,0.853744387626648,
624,,1249,0.8598437905311584,,
625,,1251,0.8524948358535767,,
626,,1253,0.865230917930603,,
627,,1255,0.8774962425231934,,
628,,1257,0.8566380739212036,,
629,,1259,0.8531160354614258,,
630,,1261,0.8792990446090698,,
631,,1263,0.8528134822845459,,
632,,1265,0.8386293053627014,,
633,,1267,0.8871511816978455,,
634,,1269,0.8600913882255554,,
635,,1271,0.8420371413230896,,
636,,1273,0.8423071503639221,,
637,,1275,0.8920090198516846,,
638,,1277,0.8511184453964233,,
639,,1279,0.8339252471923828,,
640,,1281,0.8929719924926758,,
641,,1283,0.851064145565033,,
642,,1285,0.8468071222305298,,
643,,1287,0.8524171113967896,,
644,,1289,0.8589895367622375,,
645,,1291,0.8378138542175293,,
646,,1293,0.8418259620666504,,
647,,1295,0.8493051528930664,,
648,,1297,0.845740795135498,,
649,,1299,,0.8598465919494629,
649,1.1260008811950684,1299,,,1.188455581665039
649,,1299,0.8652509450912476,,
650,,1301,0.8437849283218384,,
651,,1303,0.8523974418640137,,
652,,1305,0.8474571704864502,,
653,,1307,0.8795809149742126,,
654,,1309,0.8459422588348389,,
655,,1311,0.845124363899231,,
656,,1313,0.8480737209320068,,
657,,1315,0.8661031126976013,,
658,,1317,0.867892861366272,,
659,,1319,0.8619552850723267,,
660,,1321,0.8417994379997253,,
661,,1323,0.8378020524978638,,
662,,1325,0.8654290437698364,,
663,,1327,0.8379955291748047,,
664,,1329,0.8711419105529785,,
665,,1331,0.8537212610244751,,
666,,1333,0.8351978063583374,,
667,,1335,0.885758638381958,,
668,,1337,0.8476412296295166,,
669,,1339,0.885496973991394,,
670,,1341,0.8535898327827454,,
671,,1343,0.8823511600494385,,
672,,1345,0.8755963444709778,,
673,,1347,0.8966199159622192,,
674,,1349,,0.8465865850448608,
674,,1349,0.8501865267753601,,
675,,1351,0.8496673107147217,,
676,,1353,0.8879982829093933,,
677,,1355,0.8423721790313721,,
678,,1357,0.8666117191314697,,
679,,1359,0.8453000783920288,,
680,,1361,0.8488559722900391,,
681,,1363,0.8402981758117676,,
682,,1365,0.8489004373550415,,
683,,1367,0.8789349794387817,,
684,,1369,0.8334862589836121,,
685,,1371,0.8794879913330078,,
686,,1373,0.8408997058868408,,
687,,1375,0.8283452987670898,,
688,,1377,0.8837360739707947,,
689,,1379,0.8723036050796509,,
690,,1381,0.8649834394454956,,
691,,1383,0.8462429046630859,,
692,,1385,0.8438653945922852,,
693,,1387,0.8445468544960022,,
694,,1389,0.8413603901863098,,
695,,1391,0.8458391427993774,,
696,,1393,0.8328985571861267,,
697,,1395,0.8435971736907959,,
698,,1397,0.8471603393554688,,
699,,1399,,0.815344512462616,
699,1.0591177940368652,1399,,,1.1348631381988525
699,,1399,0.8358036279678345,,
700,,1401,0.8673506379127502,,
701,,1403,0.8656976222991943,,
702,,1405,0.8681584000587463,,
703,,1407,0.8343179225921631,,
704,,1409,0.8548962473869324,,
705,,1411,0.8846876621246338,,
706,,1413,0.8382198810577393,,
707,,1415,0.877180814743042,,
708,,1417,0.8458740711212158,,
709,,1419,0.8908076286315918,,
710,,1421,0.87018883228302,,
711,,1423,0.8562759160995483,,
712,,1425,0.8537043929100037,,
713,,1427,0.866276204586029,,
714,,1429,0.8519072532653809,,
715,,1431,0.8893741369247437,,
716,,1433,0.8489618301391602,,
717,,1435,0.876013994216919,,
718,,1437,0.8618882894515991,,
719,,1439,0.8473819494247437,,
720,,1441,0.8689088821411133,,
721,,1443,0.8856977224349976,,
722,,1445,0.8811312913894653,,
723,,1447,0.8396679162979126,,
724,,1449,,0.8797714710235596,
724,,1449,0.870258092880249,,
725,,1451,0.8529519438743591,,
726,,1453,0.877230167388916,,
727,,1455,0.875153660774231,,
728,,1457,0.8432732224464417,,
729,,1459,0.8576565980911255,,
730,,1461,0.8804247379302979,,
731,,1463,0.8538454174995422,,
732,,1465,0.8518058061599731,,
733,,1467,0.8786085247993469,,
734,,1469,0.8471986055374146,,
735,,1471,0.840606689453125,,
736,,1473,0.8369078636169434,,
737,,1475,0.8543239831924438,,
738,,1477,0.8274832367897034,,
739,,1479,0.8422238826751709,,
740,,1481,0.8327155113220215,,
741,,1483,0.8752733469009399,,
742,,1485,0.8445860743522644,,
743,,1487,0.8326036930084229,,
744,,1489,0.8580495715141296,,
745,,1491,0.8593404293060303,,
746,,1493,0.8439005017280579,,
747,,1495,0.8475759029388428,,
748,,1497,0.8542388081550598,,
749,,1499,,0.8158228993415833,
749,1.0861737728118896,1499,,,1.148838996887207
749,,1499,0.837162971496582,,
