pollutant,horizon,unique_id,model,sMAPE,ranking,unique_id.1,latitude,longitude,code_state,abbrev_state,name_state,code_region,name_region
no2,14days,75,RandomForest,0.7675796695998311,13.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
no2,14days,75,XGBoost,0.7675955625229262,14.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
no2,14days,75,Naive,0.8765335432840956,15.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
no2,14days,76,NBEATS-I,0.3558502580329587,1.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,76,NBEATS-G,0.3565439049240428,2.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,76,NHITS,0.35720263349974885,3.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,76,GRU,0.36760873691613843,4.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,76,LightGBM,0.3840109894704064,5.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,76,LSTM,0.39272224864063543,6.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,76,Theta,0.4584231313106962,7.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,76,SeasonalNaive-56,0.4656116843210954,8.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,76,Arima,0.46934419521950393,9.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,76,SeasonalNaive-8,0.46934419521950393,9.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,76,ETS,0.6476607034552876,11.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,76,Informer,0.7079607591854346,12.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,76,RandomForest,0.7209589347664839,13.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,76,XGBoost,0.7209662242411928,14.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,76,Naive,0.8623103100027809,15.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,77,NBEATS-I,0.3529054236731959,1.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,77,NBEATS-G,0.3533368176304219,2.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,77,NHITS,0.35765806787271637,3.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,77,GRU,0.37844958933599265,4.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,77,LightGBM,0.3849145516527731,5.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,77,LSTM,0.39424494543549027,6.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,77,Theta,0.4496949527942891,7.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,77,Arima,0.45813246524379386,8.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,77,SeasonalNaive-8,0.45813246524379386,8.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,77,SeasonalNaive-56,0.4612980823827328,10.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,77,ETS,0.6176543472119821,11.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,77,Informer,0.7329218666659372,12.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,77,RandomForest,0.7382398153255014,13.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,77,XGBoost,0.7382455871975666,14.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,77,Naive,0.8776641198436473,15.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,78,NBEATS-G,0.3630902744002402,1.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,78,NBEATS-I,0.36478569372333697,2.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,78,NHITS,0.367977952253392,3.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,78,GRU,0.38744410852571254,4.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,78,LightGBM,0.3919406952873781,5.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,78,LSTM,0.4019647095049291,6.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,78,SeasonalNaive-56,0.4631318956179608,7.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,78,Arima,0.46364635338775106,8.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,78,SeasonalNaive-8,0.46364635338775106,8.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,78,Theta,0.46559562075212924,10.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,78,ETS,0.6068334520323588,11.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,78,Informer,0.770562193011075,12.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,78,RandomForest,0.7718054500060354,13.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,78,XGBoost,0.7718092388951409,14.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,78,Naive,0.9022990930083072,15.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,79,NBEATS-I,0.3609039769405786,1.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,79,NBEATS-G,0.36185588870013274,2.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,79,NHITS,0.36625837793558563,3.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,79,GRU,0.3898385893140521,4.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,79,LightGBM,0.4045619962998294,5.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,79,LSTM,0.40679152589613726,6.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,79,SeasonalNaive-56,0.4547607338508567,7.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,79,Theta,0.4660373725575963,8.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,79,Arima,0.4664089928789955,9.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,79,SeasonalNaive-8,0.4664089928789955,9.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,79,ETS,0.6844991125694209,11.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,79,Informer,0.7797478686375404,12.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,79,RandomForest,0.7874757745520683,13.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,79,XGBoost,0.787479930495757,14.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,79,Naive,0.9212266855573582,15.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,80,NBEATS-I,0.3869526096261117,1.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,80,NBEATS-G,0.3871114080969396,2.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,80,NHITS,0.3884333486118969,3.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,80,GRU,0.412233100439536,4.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,80,LSTM,0.4224765606444882,5.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,80,LightGBM,0.44254297208848603,6.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,80,Theta,0.48152869235585166,7.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,80,SeasonalNaive-56,0.48198443878893377,8.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,80,Arima,0.4887092361736645,9.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,80,SeasonalNaive-8,0.4887092361736645,9.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,80,ETS,0.7328087478306646,11.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,80,Informer,0.776235188823624,12.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,80,RandomForest,0.8145755352917116,13.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,80,XGBoost,0.8145845805536812,14.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,80,Naive,0.9314691875773519,15.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,81,NBEATS-I,0.3821994652860923,1.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,NBEATS-G,0.38293403753130445,2.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,NHITS,0.3882584538771815,3.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,GRU,0.40845549368427536,4.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,LSTM,0.4161210551632013,5.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,LightGBM,0.42536598947349036,6.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,Theta,0.4674562287219665,7.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,SeasonalNaive-56,0.48165772558619385,8.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,Arima,0.4857870431314418,9.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,SeasonalNaive-8,0.4857870431314418,9.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,ETS,0.6490396109978819,11.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,Informer,0.7756055262023576,12.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,RandomForest,0.7896638346814384,13.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,XGBoost,0.7896689824903708,14.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,Naive,0.9388998065879827,15.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,87,NBEATS-G,0.3882617904434624,1.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,NBEATS-I,0.3886941826144364,2.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,NHITS,0.39472814549770036,3.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,GRU,0.4047871742654817,4.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,LightGBM,0.4226523568294625,5.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,LSTM,0.42899744151475677,6.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,Theta,0.4890271482278018,7.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,SeasonalNaive-8,0.498865214371116,8.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,SeasonalNaive-56,0.5040841654728966,9.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,Arima,0.570240045080683,10.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,ETS,0.6727392203650606,11.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,Informer,0.7419987068785512,12.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,RandomForest,0.7428933683638217,13.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,XGBoost,0.7428980811898883,14.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,Naive,0.9074568131416159,15.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,88,NBEATS-I,0.36461315016158813,1.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,NBEATS-G,0.3646260320536319,2.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,NHITS,0.37013496617130603,3.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,GRU,0.38168629614225424,4.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,LSTM,0.4037863982890187,5.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,LightGBM,0.4039528688434716,6.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,Arima,0.45828906841770883,7.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,SeasonalNaive-8,0.45828906841770883,7.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,Theta,0.4626927354883753,9.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,SeasonalNaive-56,0.46721616961230106,10.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,ETS,0.6526619116865787,11.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,XGBoost,0.7412864678288353,12.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,RandomForest,0.7412869284821954,13.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,Informer,0.7678262858956202,14.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,Naive,0.8862040385108562,15.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,89,NHITS,0.3595069131474133,1.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,NBEATS-G,0.3599762975787771,2.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,NBEATS-I,0.36456941333906306,3.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,GRU,0.38187589344329154,4.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,LightGBM,0.3864835621363663,5.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,LSTM,0.4013188595381379,6.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,Arima,0.4481323782422096,7.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,SeasonalNaive-8,0.4481323782422096,7.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,SeasonalNaive-56,0.4557713263926334,9.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,Theta,0.45949113811885933,10.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,ETS,0.7063453964161108,11.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,XGBoost,0.7701760393090151,12.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,RandomForest,0.7701785725248349,13.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,Informer,0.8020320570231468,14.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,Naive,0.8994049851201825,15.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,90,NHITS,0.37303280417853835,1.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,NBEATS-G,0.3731801394939297,2.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,NBEATS-I,0.3743827885769627,3.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,GRU,0.3880101930025596,4.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,LightGBM,0.39737564870968706,5.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,LSTM,0.4092255586295914,6.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,Arima,0.45189391954404423,7.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,SeasonalNaive-8,0.45189391954404423,7.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,SeasonalNaive-56,0.4571213566688266,9.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,Theta,0.4590390847981709,10.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,ETS,0.6401100844411711,11.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,XGBoost,0.778459168174578,12.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,RandomForest,0.7784617646052371,13.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,Informer,0.8102438394119628,14.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,Naive,0.9104027515290517,15.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,91,NHITS,0.3801366929620131,1.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,NBEATS-I,0.38104832081337275,2.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,NBEATS-G,0.38181321470966784,3.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,GRU,0.4002248495365641,4.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,LightGBM,0.4095800444550852,5.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,LSTM,0.4164935283807246,6.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,SeasonalNaive-56,0.46420450995611645,7.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,Theta,0.4708400538303267,8.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,Arima,0.47240228616261676,9.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,SeasonalNaive-8,0.47240228616261676,9.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,ETS,0.6972926427643429,11.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,RandomForest,0.7722367941855233,12.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,XGBoost,0.7722385485429893,13.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,Informer,0.7819020209121313,14.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,Naive,0.9060861875499442,15.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,92,NHITS,0.3778105510389318,1.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,NBEATS-G,0.37790434221628216,2.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,NBEATS-I,0.37977678475258314,3.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,GRU,0.39854217645416956,4.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,LightGBM,0.40446261995949245,5.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,LSTM,0.41453327595207135,6.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,Theta,0.4707584461010122,7.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,SeasonalNaive-56,0.4775789671525558,8.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,SeasonalNaive-8,0.49950296810424527,9.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,Arima,0.5250262012584151,10.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,ETS,0.5858693902672858,11.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,Informer,0.7346783019643721,12.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,RandomForest,0.7736842664338845,13.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,XGBoost,0.773693980577649,14.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,Naive,0.8783794751886536,15.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,NBEATS-G,0.3723000941036625,1.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,NBEATS-I,0.3726740348735696,2.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,NHITS,0.38209644765799067,3.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,GRU,0.3937625822265861,4.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,LightGBM,0.40645515763719,5.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,LSTM,0.4126893985027168,6.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,SeasonalNaive-8,0.4579090642494478,7.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,Theta,0.4661042201935389,8.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,SeasonalNaive-56,0.4754624237362652,9.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,Arima,0.527146471157058,10.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,ETS,0.6044166614910672,11.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,RandomForest,0.7522801989481013,12.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,XGBoost,0.7522837618285769,13.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,Informer,0.7526161724331525,14.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,Naive,0.8929895227233009,15.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,103,NBEATS-G,0.3553052576051114,1.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,NHITS,0.3567717622208535,2.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,NBEATS-I,0.35826892336229793,3.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,GRU,0.3670937125964633,4.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,LSTM,0.38267037506222457,5.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,LightGBM,0.39806340261715606,6.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,Arima,0.4275201524453636,7.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,SeasonalNaive-8,0.4275201524453636,7.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,Theta,0.4356628680271671,9.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,SeasonalNaive-56,0.44652956261440635,10.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,ETS,0.6512952177351857,11.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,XGBoost,0.7379701101545629,12.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,RandomForest,0.737970595995256,13.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,Informer,0.7590036369869481,14.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,Naive,0.8881249512919521,15.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,104,NHITS,0.3440111204654304,1.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,NBEATS-G,0.34655750479688874,2.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,NBEATS-I,0.3489008186052776,3.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,GRU,0.36392434956336184,4.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,LSTM,0.3815712361988315,5.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,LightGBM,0.387078138538723,6.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,Arima,0.421827029415957,7.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,SeasonalNaive-8,0.421827029415957,7.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,SeasonalNaive-56,0.43013653847774386,9.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,Theta,0.4315276219566187,10.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,ETS,0.6501385554231177,11.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,XGBoost,0.7384084525700316,12.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,RandomForest,0.7384093566630441,13.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,Informer,0.7588373140667403,14.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,Naive,0.8875017707496389,15.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,1days,54,NBEATS-G,0.30481833447245404,1.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,54,LightGBM,0.31288230499759595,2.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,54,NBEATS-I,0.3167248671477328,3.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,54,NHITS,0.3208558282858208,4.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,54,LSTM,0.3344574431779926,5.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,54,GRU,0.3594252764348252,6.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,54,Arima,0.3989028921450633,7.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,54,SeasonalNaive-8,0.3989028921450633,7.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
