unique_id,ds,cutoff,GRU,Informer,LSTM,y,fit_time_seconds
54,2023-05-05 15:00:00,2023-05-04 15:00:00,5.075118e-09,8.12503e-09,6.532435e-09,8.8972705e-09,638.7068750858307
54,2023-05-29 00:00:00,2023-05-28 21:00:00,1.269191e-08,8.985732e-09,1.30050735e-08,4.5663575e-09,638.7068750858307
54,2023-05-29 03:00:00,2023-05-28 21:00:00,1.39039305e-08,8.4996215e-09,1.3774035e-08,3.6499976e-09,638.7068750858307
54,2023-05-29 06:00:00,2023-05-28 21:00:00,1.2638639e-08,8.95902e-09,1.2691661e-08,3.8387507e-09,638.7068750858307
54,2023-05-29 09:00:00,2023-05-28 21:00:00,1.3722293e-08,8.948004e-09,1.34446605e-08,3.5142647e-09,638.7068750858307
54,2023-05-29 12:00:00,2023-05-28 21:00:00,1.1535374e-08,7.685457e-09,1.2019812e-08,5.5555587e-09,638.7068750858307
54,2023-05-29 15:00:00,2023-05-28 21:00:00,8.710878e-09,7.671175e-09,9.673422e-09,5.7270118e-09,638.7068750858307
54,2023-05-29 18:00:00,2023-05-28 21:00:00,6.6853074e-09,7.671691e-09,7.437385e-09,5.4346643e-09,638.7068750858307
54,2023-05-29 21:00:00,2023-05-28 21:00:00,6.690158e-09,7.66991e-09,6.8083748e-09,6.700989e-09,638.7068750858307
54,2023-06-22 06:00:00,2023-06-22 03:00:00,7.863559e-09,9.577564e-09,6.7716663e-09,1.0184566e-08,638.7068750858307
54,2023-06-22 09:00:00,2023-06-22 03:00:00,8.527073e-09,9.231918e-09,7.449458e-09,8.8511145e-09,638.7068750858307
54,2023-06-22 12:00:00,2023-06-22 03:00:00,9.700426e-09,9.481616e-09,8.149237e-09,8.629655e-09,638.7068750858307
54,2023-06-22 15:00:00,2023-06-22 03:00:00,8.410085e-09,9.541271e-09,7.956724e-09,1.1529209e-08,638.7068750858307
54,2023-06-22 18:00:00,2023-06-22 03:00:00,6.608358e-09,9.077926e-09,6.314753e-09,1.4198022e-08,638.7068750858307
54,2023-06-22 21:00:00,2023-06-22 03:00:00,7.323881e-09,8.783632e-09,6.5112657e-09,1.5794214e-08,638.7068750858307
54,2023-06-23 00:00:00,2023-06-22 03:00:00,7.807287e-09,8.888213e-09,6.9900397e-09,1.2046744e-08,638.7068750858307
54,2023-06-23 03:00:00,2023-06-22 03:00:00,8.2652925e-09,8.887145e-09,7.460099e-09,1.0675055e-08,638.7068750858307
