unique_id,ds,cutoff,GRU,Informer,LSTM,y,fit_time_seconds
54,2023-04-11 00:00:00,2023-04-10 09:00:00,1.2264486e-08,2.4140796e-08,1.4012233e-08,4.3684825e-09,625.8171143531799
54,2023-04-11 03:00:00,2023-04-10 09:00:00,1.8224128e-08,2.3763837e-08,2.1099872e-08,1.2206985e-08,625.8171143531799
54,2023-04-11 06:00:00,2023-04-10 09:00:00,1.9712786e-08,2.5542095e-08,2.2337444e-08,1.3741312e-08,625.8171143531799
54,2023-04-11 09:00:00,2023-04-10 09:00:00,2.440104e-08,2.8789113e-08,2.6313527e-08,1.2460986e-08,625.8171143531799
54,2023-05-04 18:00:00,2023-05-04 15:00:00,3.6717083e-08,2.3540965e-08,3.7133137e-08,2.3099405e-08,625.8171143531799
54,2023-05-04 21:00:00,2023-05-04 15:00:00,2.6595831e-08,1.7572429e-08,2.6628733e-08,1.1768922e-08,625.8171143531799
54,2023-05-05 00:00:00,2023-05-04 15:00:00,2.2492586e-08,1.3880968e-08,2.260207e-08,2.478131e-09,625.8171143531799
54,2023-05-05 03:00:00,2023-05-04 15:00:00,2.3121615e-08,1.2668298e-08,2.3634081e-08,3.6834173e-09,625.8171143531799
54,2023-05-05 06:00:00,2023-05-04 15:00:00,2.3645532e-08,1.6590045e-08,2.2736542e-08,8.224936e-09,625.8171143531799
54,2023-05-05 09:00:00,2023-05-04 15:00:00,1.9830049e-08,1.8724423e-08,1.7251008e-08,6.918852e-09,625.8171143531799
54,2023-05-05 12:00:00,2023-05-04 15:00:00,2.934844e-08,2.8770964e-08,2.9630714e-08,1.9537426e-08,625.8171143531799
54,2023-05-05 15:00:00,2023-05-04 15:00:00,3.1632982e-08,3.183094e-08,3.1606145e-08,3.128675e-08,625.8171143531799
54,2023-05-29 00:00:00,2023-05-28 21:00:00,1.6684586e-08,2.9569579e-08,1.3245557e-08,3.1422722e-08,625.8171143531799
54,2023-05-29 03:00:00,2023-05-28 21:00:00,1.902356e-08,2.7618002e-08,1.5998712e-08,3.5499667e-08,625.8171143531799
54,2023-05-29 06:00:00,2023-05-28 21:00:00,2.5672207e-08,2.6758395e-08,2.2740597e-08,3.6464478e-08,625.8171143531799
54,2023-05-29 09:00:00,2023-05-28 21:00:00,1.8479463e-08,2.6749401e-08,1.637756e-08,3.535151e-08,625.8171143531799
54,2023-05-29 12:00:00,2023-05-28 21:00:00,2.2294822e-08,3.0403562e-08,2.3424043e-08,3.861731e-08,625.8171143531799
54,2023-05-29 15:00:00,2023-05-28 21:00:00,3.7547277e-08,3.8316138e-08,3.8539845e-08,4.360011e-08,625.8171143531799
54,2023-05-29 18:00:00,2023-05-28 21:00:00,4.1074916e-08,3.7740314e-08,4.1609205e-08,4.247038e-08,625.8171143531799
54,2023-05-29 21:00:00,2023-05-28 21:00:00,3.2118063e-08,3.4012302e-08,3.1714524e-08,2.0561824e-08,625.8171143531799
54,2023-06-22 06:00:00,2023-06-22 03:00:00,3.1364152e-08,3.8643478e-08,3.0870815e-08,4.1927592e-08,625.8171143531799
54,2023-06-22 09:00:00,2023-06-22 03:00:00,2.714598e-08,3.5186428e-08,2.5133112e-08,3.4748062e-08,625.8171143531799
54,2023-06-22 12:00:00,2023-06-22 03:00:00,2.9912556e-08,3.5808537e-08,2.9202315e-08,2.6482233e-08,625.8171143531799
54,2023-06-22 15:00:00,2023-06-22 03:00:00,4.4731816e-08,4.6429754e-08,4.5851365e-08,4.353614e-08,625.8171143531799
54,2023-06-22 18:00:00,2023-06-22 03:00:00,4.6304937e-08,4.9686456e-08,4.8348838e-08,4.6342365e-08,625.8171143531799
54,2023-06-22 21:00:00,2023-06-22 03:00:00,3.2335766e-08,3.6609087e-08,3.2780108e-08,3.8231057e-08,625.8171143531799
54,2023-06-23 00:00:00,2023-06-22 03:00:00,3.030202e-08,3.541506e-08,2.9712751e-08,2.5774096e-08,625.8171143531799
54,2023-06-23 03:00:00,2023-06-22 03:00:00,3.497045e-08,3.5933315e-08,3.453456e-08,3.5775088e-08,625.8171143531799
54,2023-07-16 12:00:00,2023-07-16 09:00:00,3.4000877e-08,2.6761398e-08,3.098319e-08,1.3453985e-08,625.8171143531799
54,2023-07-16 15:00:00,2023-07-16 09:00:00,5.540247e-08,4.696055e-08,5.4900326e-08,5.3482974e-08,625.8171143531799
54,2023-07-16 18:00:00,2023-07-16 09:00:00,5.4222888e-08,4.1317517e-08,5.6243948e-08,5.7653594e-08,625.8171143531799
54,2023-07-16 21:00:00,2023-07-16 09:00:00,2.910499e-08,3.8282085e-08,2.9896086e-08,2.5953444e-08,625.8171143531799
54,2023-07-17 00:00:00,2023-07-16 09:00:00,1.5859557e-08,2.5258746e-08,1.417444e-08,1.0287652e-08,625.8171143531799
54,2023-07-17 03:00:00,2023-07-16 09:00:00,2.1963878e-08,2.2557957e-08,2.11333e-08,7.457513e-09,625.8171143531799
54,2023-07-17 06:00:00,2023-07-16 09:00:00,2.5204194e-08,2.2804041e-08,2.4131248e-08,5.455712e-09,625.8171143531799
54,2023-07-17 09:00:00,2023-07-16 09:00:00,1.9307283e-08,1.942734e-08,1.6890018e-08,2.994979e-09,625.8171143531799
54,2023-08-09 18:00:00,2023-08-09 15:00:00,5.397625e-08,5.326242e-08,5.3879194e-08,5.1073442e-08,625.8171143531799
54,2023-08-09 21:00:00,2023-08-09 15:00:00,4.5855064e-08,4.4110216e-08,4.698868e-08,4.7480224e-08,625.8171143531799
54,2023-08-10 00:00:00,2023-08-09 15:00:00,3.8399e-08,3.6805435e-08,3.953378e-08,4.6797886e-08,625.8171143531799
54,2023-08-10 03:00:00,2023-08-09 15:00:00,3.9798337e-08,3.829475e-08,4.231408e-08,4.7577966e-08,625.8171143531799
54,2023-08-10 06:00:00,2023-08-09 15:00:00,4.199435e-08,4.5336613e-08,4.45438e-08,4.4296915e-08,625.8171143531799
54,2023-08-10 09:00:00,2023-08-09 15:00:00,3.803286e-08,4.331839e-08,4.0615287e-08,3.397997e-08,625.8171143531799
54,2023-08-10 12:00:00,2023-08-09 15:00:00,3.5132175e-08,4.0735205e-08,3.806404e-08,3.0901944e-08,625.8171143531799
54,2023-08-10 15:00:00,2023-08-09 15:00:00,4.5570754e-08,4.2523386e-08,4.705413e-08,4.9525056e-08,625.8171143531799
54,2023-09-03 00:00:00,2023-09-02 21:00:00,2.7769298e-08,2.5837569e-08,2.7569785e-08,2.3511872e-08,625.8171143531799
54,2023-09-03 03:00:00,2023-09-02 21:00:00,3.6560525e-08,2.5696073e-08,3.6304247e-08,2.3257686e-08,625.8171143531799
54,2023-09-03 06:00:00,2023-09-02 21:00:00,2.591527e-08,2.3179764e-08,2.6921365e-08,2.309793e-08,625.8171143531799
54,2023-09-03 09:00:00,2023-09-02 21:00:00,2.9840844e-08,2.79363e-08,3.0663585e-08,2.2965029e-08,625.8171143531799
54,2023-09-03 12:00:00,2023-09-02 21:00:00,3.7601968e-08,3.6049194e-08,3.8066474e-08,2.6404557e-08,625.8171143531799
54,2023-09-03 15:00:00,2023-09-02 21:00:00,4.3323404e-08,3.7642383e-08,4.3753847e-08,3.5616516e-08,625.8171143531799
54,2023-09-03 18:00:00,2023-09-02 21:00:00,3.895105e-08,3.555259e-08,3.821727e-08,3.305488e-08,625.8171143531799
54,2023-09-03 21:00:00,2023-09-02 21:00:00,3.0830947e-08,2.8355393e-08,3.0284152e-08,3.212501e-08,625.8171143531799
54,2023-09-27 06:00:00,2023-09-27 03:00:00,2.7329808e-08,2.3446386e-08,2.7832975e-08,2.8617217e-08,625.8171143531799
54,2023-09-27 09:00:00,2023-09-27 03:00:00,2.2675051e-08,2.3881602e-08,2.1228956e-08,4.207005e-08,625.8171143531799
54,2023-09-27 12:00:00,2023-09-27 03:00:00,3.8779625e-08,3.0297347e-08,3.7668652e-08,4.0003215e-08,625.8171143531799
54,2023-09-27 15:00:00,2023-09-27 03:00:00,4.5900045e-08,4.9506887e-08,4.6120633e-08,5.154135e-08,625.8171143531799
54,2023-09-27 18:00:00,2023-09-27 03:00:00,4.385397e-08,4.1797136e-08,4.4185036e-08,5.6407295e-08,625.8171143531799
54,2023-09-27 21:00:00,2023-09-27 03:00:00,3.6859678e-08,3.2617745e-08,3.484636e-08,5.5770677e-08,625.8171143531799
54,2023-09-28 00:00:00,2023-09-27 03:00:00,1.7959907e-08,2.9660397e-08,1.6081922e-08,5.5411896e-08,625.8171143531799
54,2023-09-28 03:00:00,2023-09-27 03:00:00,2.3920265e-08,2.7425846e-08,2.4549575e-08,5.9143296e-08,625.8171143531799
54,2023-10-21 12:00:00,2023-10-21 09:00:00,4.5587992e-08,4.676628e-08,4.582622e-08,4.600419e-08,625.8171143531799
54,2023-10-21 15:00:00,2023-10-21 09:00:00,5.6610297e-08,4.1571727e-08,5.7704188e-08,5.0958654e-08,625.8171143531799
54,2023-10-21 18:00:00,2023-10-21 09:00:00,5.3281298e-08,3.5062605e-08,5.3932453e-08,5.362405e-08,625.8171143531799
54,2023-10-21 21:00:00,2023-10-21 09:00:00,3.3239893e-08,3.592357e-08,3.4461177e-08,4.3223828e-08,625.8171143531799
54,2023-10-22 00:00:00,2023-10-21 09:00:00,2.7678613e-08,3.606488e-08,3.0256967e-08,4.2179497e-08,625.8171143531799
54,2023-10-22 03:00:00,2023-10-21 09:00:00,3.1154467e-08,3.6096935e-08,3.6065785e-08,4.80266e-08,625.8171143531799
54,2023-10-22 06:00:00,2023-10-21 09:00:00,3.0762763e-08,3.3875757e-08,3.4597704e-08,4.5197787e-08,625.8171143531799
54,2023-10-22 09:00:00,2023-10-21 09:00:00,3.0135237e-08,3.1340868e-08,3.205491e-08,3.7168174e-08,625.8171143531799
54,2023-11-14 18:00:00,2023-11-14 15:00:00,3.99253e-08,3.710481e-08,4.31041e-08,2.8213238e-08,625.8171143531799
54,2023-11-14 21:00:00,2023-11-14 15:00:00,3.0053226e-08,2.7038569e-08,3.1381944e-08,2.3735721e-08,625.8171143531799
54,2023-11-15 00:00:00,2023-11-14 15:00:00,2.427537e-08,1.8269516e-08,2.744631e-08,2.7645452e-08,625.8171143531799
54,2023-11-15 03:00:00,2023-11-14 15:00:00,2.0729091e-08,1.59002e-08,2.4242382e-08,3.3738278e-08,625.8171143531799
54,2023-11-15 06:00:00,2023-11-14 15:00:00,2.2930832e-08,1.6617228e-08,2.522443e-08,3.273637e-08,625.8171143531799
54,2023-11-15 09:00:00,2023-11-14 15:00:00,1.2984998e-08,1.8294486e-08,1.3933444e-08,2.3614506e-08,625.8171143531799
54,2023-11-15 12:00:00,2023-11-14 15:00:00,3.5828027e-08,3.8898257e-08,3.662221e-08,3.590995e-08,625.8171143531799
54,2023-11-15 15:00:00,2023-11-14 15:00:00,3.8559584e-08,4.2634788e-08,4.039752e-08,4.518356e-08,625.8171143531799
54,2023-12-09 00:00:00,2023-12-08 21:00:00,1.4378611e-08,3.500457e-08,1.5655276e-08,3.006961e-08,625.8171143531799
54,2023-12-09 03:00:00,2023-12-08 21:00:00,1.249634e-08,2.8879414e-08,1.3711522e-08,2.9012588e-08,625.8171143531799
54,2023-12-09 06:00:00,2023-12-08 21:00:00,1.892576e-08,2.649404e-08,2.0442307e-08,3.0339308e-08,625.8171143531799
54,2023-12-09 09:00:00,2023-12-08 21:00:00,1.48081005e-08,2.5934796e-08,1.6198623e-08,3.1849595e-08,625.8171143531799
54,2023-12-09 12:00:00,2023-12-08 21:00:00,2.477936e-08,2.8719828e-08,2.4623438e-08,3.6664044e-08,625.8171143531799
54,2023-12-09 15:00:00,2023-12-08 21:00:00,2.97543e-08,3.171596e-08,3.1023482e-08,3.264782e-08,625.8171143531799
54,2023-12-09 18:00:00,2023-12-08 21:00:00,3.397434e-08,3.2638777e-08,3.5201907e-08,2.8228866e-08,625.8171143531799
54,2023-12-09 21:00:00,2023-12-08 21:00:00,3.763543e-08,3.705347e-08,3.6179653e-08,2.9173439e-08,625.8171143531799
54,2024-01-02 06:00:00,2024-01-02 03:00:00,2.3829728e-08,1.28854625e-08,2.5686617e-08,1.9053969e-08,625.8171143531799
54,2024-01-02 09:00:00,2024-01-02 03:00:00,1.5215123e-08,1.6398364e-08,1.7925755e-08,1.628978e-08,625.8171143531799
54,2024-01-02 12:00:00,2024-01-02 03:00:00,3.680804e-08,3.7844785e-08,3.660095e-08,3.578852e-08,625.8171143531799
54,2024-01-02 15:00:00,2024-01-02 03:00:00,4.26412e-08,4.925238e-08,4.2970704e-08,4.23039e-08,625.8171143531799
54,2024-01-02 18:00:00,2024-01-02 03:00:00,4.310933e-08,4.1905313e-08,4.352911e-08,4.0137454e-08,625.8171143531799
54,2024-01-02 21:00:00,2024-01-02 03:00:00,3.1423863e-08,2.6640539e-08,3.045408e-08,3.4178186e-08,625.8171143531799
54,2024-01-03 00:00:00,2024-01-02 03:00:00,1.1900493e-08,2.0986992e-08,1.2341842e-08,2.100221e-08,625.8171143531799
54,2024-01-03 03:00:00,2024-01-02 03:00:00,1.3600168e-08,1.8753369e-08,1.5704444e-08,2.2979197e-08,625.8171143531799
54,2024-01-26 12:00:00,2024-01-26 09:00:00,3.413758e-08,2.8397357e-08,3.4361197e-08,3.4234528e-08,625.8171143531799
54,2024-01-26 15:00:00,2024-01-26 09:00:00,3.9635935e-08,3.2796297e-08,4.004812e-08,3.9870265e-08,625.8171143531799
54,2024-01-26 18:00:00,2024-01-26 09:00:00,4.1570225e-08,3.119419e-08,4.1988763e-08,3.9265135e-08,625.8171143531799
54,2024-01-26 21:00:00,2024-01-26 09:00:00,3.2537553e-08,3.2045513e-08,3.2434425e-08,3.3158056e-08,625.8171143531799
54,2024-01-27 00:00:00,2024-01-26 09:00:00,2.484954e-08,2.5371262e-08,2.5716243e-08,2.6704521e-08,625.8171143531799
54,2024-01-27 03:00:00,2024-01-26 09:00:00,2.5774535e-08,2.4092556e-08,2.7330326e-08,2.7659002e-08,625.8171143531799
54,2024-01-27 06:00:00,2024-01-26 09:00:00,2.4187045e-08,2.2827887e-08,2.5606363e-08,2.8836418e-08,625.8171143531799
54,2024-01-27 09:00:00,2024-01-26 09:00:00,1.8265924e-08,1.9330832e-08,1.9291937e-08,2.5617668e-08,625.8171143531799
54,2024-02-19 18:00:00,2024-02-19 15:00:00,2.99288e-08,2.9200434e-08,3.1069025e-08,2.5812165e-08,625.8171143531799
54,2024-02-19 21:00:00,2024-02-19 15:00:00,2.3518238e-08,2.1828685e-08,2.50618e-08,1.7462671e-08,625.8171143531799
54,2024-02-20 00:00:00,2024-02-19 15:00:00,1.3843937e-08,1.5070562e-08,1.5068492e-08,8.560227e-09,625.8171143531799
54,2024-02-20 03:00:00,2024-02-19 15:00:00,1.650828e-08,1.3957025e-08,1.7768219e-08,1.3418934e-08,625.8171143531799
54,2024-02-20 06:00:00,2024-02-19 15:00:00,1.4285958e-08,1.3704014e-08,1.5521055e-08,1.6194907e-08,625.8171143531799
54,2024-02-20 09:00:00,2024-02-19 15:00:00,1.0629331e-08,1.6566531e-08,1.0845187e-08,1.6228945e-08,625.8171143531799
54,2024-02-20 12:00:00,2024-02-19 15:00:00,2.7922821e-08,3.1340672e-08,2.7007284e-08,2.7011007e-08,625.8171143531799
54,2024-02-20 15:00:00,2024-02-19 15:00:00,3.0218576e-08,3.73617e-08,3.020657e-08,3.063171e-08,625.8171143531799
54,2024-03-15 00:00:00,2024-03-14 21:00:00,9.933752e-09,1.619836e-08,1.2050711e-08,3.268707e-09,625.8171143531799
54,2024-03-15 03:00:00,2024-03-14 21:00:00,1.2150815e-08,1.32041515e-08,1.3626889e-08,4.749541e-09,625.8171143531799
54,2024-03-15 06:00:00,2024-03-14 21:00:00,1.9006265e-08,1.2535793e-08,2.1796184e-08,5.2460645e-09,625.8171143531799
54,2024-03-15 09:00:00,2024-03-14 21:00:00,7.0154034e-09,1.4018944e-08,1.0438915e-08,2.4181823e-09,625.8171143531799
54,2024-03-15 12:00:00,2024-03-14 21:00:00,2.6157753e-08,2.5470424e-08,2.7524342e-08,3.2647247e-08,625.8171143531799
54,2024-03-15 15:00:00,2024-03-14 21:00:00,4.5390042e-08,4.9314238e-08,4.7058535e-08,4.803536e-08,625.8171143531799
54,2024-03-15 18:00:00,2024-03-14 21:00:00,4.2769123e-08,3.5112926e-08,4.5804175e-08,4.8399965e-08,625.8171143531799
54,2024-03-15 21:00:00,2024-03-14 21:00:00,2.3011442e-08,2.8427868e-08,2.6027172e-08,3.245357e-08,625.8171143531799
54,2024-04-08 06:00:00,2024-04-08 03:00:00,2.8905545e-08,1.6806975e-08,3.0075807e-08,2.0902146e-08,625.8171143531799
54,2024-04-08 09:00:00,2024-04-08 03:00:00,2.459524e-08,1.7299778e-08,2.5748308e-08,9.458383e-09,625.8171143531799
54,2024-04-08 12:00:00,2024-04-08 03:00:00,2.83439e-08,1.7315953e-08,2.934556e-08,2.9411966e-08,625.8171143531799
54,2024-04-08 15:00:00,2024-04-08 03:00:00,3.6031878e-08,3.374942e-08,3.7469015e-08,4.564767e-08,625.8171143531799
54,2024-04-08 18:00:00,2024-04-08 03:00:00,3.295753e-08,3.5621706e-08,3.4651304e-08,4.111763e-08,625.8171143531799
54,2024-04-08 21:00:00,2024-04-08 03:00:00,2.7586202e-08,2.9886717e-08,2.6756599e-08,2.2538266e-08,625.8171143531799
54,2024-04-09 00:00:00,2024-04-08 03:00:00,1.5172644e-08,2.8622141e-08,1.46085e-08,1.5328643e-08,625.8171143531799
54,2024-04-09 03:00:00,2024-04-08 03:00:00,1.229847e-08,1.9011592e-08,1.3676349e-08,1.38441125e-08,625.8171143531799
54,2024-05-02 12:00:00,2024-05-02 09:00:00,2.8561734e-08,3.2267515e-08,2.9314693e-08,2.0498895e-08,625.8171143531799
54,2024-05-02 15:00:00,2024-05-02 09:00:00,3.7378022e-08,3.387051e-08,3.8207624e-08,2.4062548e-08,625.8171143531799
54,2024-05-02 18:00:00,2024-05-02 09:00:00,3.2087883e-08,3.42783e-08,3.190134e-08,2.6334906e-08,625.8171143531799
54,2024-05-02 21:00:00,2024-05-02 09:00:00,2.5402777e-08,2.9654066e-08,2.4243638e-08,2.3885942e-08,625.8171143531799
54,2024-05-03 00:00:00,2024-05-02 09:00:00,2.1241341e-08,2.4327816e-08,1.9641938e-08,1.8762353e-08,625.8171143531799
54,2024-05-03 03:00:00,2024-05-02 09:00:00,2.7506086e-08,2.3476371e-08,2.5934057e-08,1.700952e-08,625.8171143531799
54,2024-05-03 06:00:00,2024-05-02 09:00:00,2.671723e-08,2.267519e-08,2.5484425e-08,1.793143e-08,625.8171143531799
54,2024-05-03 09:00:00,2024-05-02 09:00:00,1.9454863e-08,2.1445997e-08,1.8674074e-08,1.6283568e-08,625.8171143531799
54,2024-05-26 18:00:00,2024-05-26 15:00:00,4.891818e-08,4.4404377e-08,4.873942e-08,3.9722863e-08,625.8171143531799
54,2024-05-26 21:00:00,2024-05-26 15:00:00,4.03377e-08,4.0690985e-08,3.8852587e-08,3.6898967e-08,625.8171143531799
54,2024-05-27 00:00:00,2024-05-26 15:00:00,3.6778022e-08,3.6694807e-08,3.277432e-08,3.9060648e-08,625.8171143531799
54,2024-05-27 03:00:00,2024-05-26 15:00:00,3.5343522e-08,3.6796187e-08,3.2021173e-08,4.298573e-08,625.8171143531799
54,2024-05-27 06:00:00,2024-05-26 15:00:00,3.31885e-08,3.2600685e-08,3.118494e-08,4.486863e-08,625.8171143531799
54,2024-05-27 09:00:00,2024-05-26 15:00:00,2.858941e-08,3.0837377e-08,2.6827056e-08,3.9065135e-08,625.8171143531799
54,2024-05-27 12:00:00,2024-05-26 15:00:00,3.4638273e-08,3.5590304e-08,3.3067966e-08,3.266151e-08,625.8171143531799
54,2024-05-27 15:00:00,2024-05-26 15:00:00,4.5214648e-08,4.1753918e-08,4.3476227e-08,3.1727385e-08,625.8171143531799
54,2024-06-20 00:00:00,2024-06-19 21:00:00,3.7257994e-08,2.4121077e-08,3.4639033e-08,2.5570037e-08,625.8171143531799
54,2024-06-20 03:00:00,2024-06-19 21:00:00,3.776671e-08,2.384852e-08,3.7727133e-08,2.3807218e-08,625.8171143531799
54,2024-06-20 06:00:00,2024-06-19 21:00:00,3.5853056e-08,2.2246535e-08,3.622672e-08,1.6947196e-08,625.8171143531799
54,2024-06-20 09:00:00,2024-06-19 21:00:00,3.0414434e-08,2.3528134e-08,3.0422942e-08,1.2022233e-08,625.8171143531799
54,2024-06-20 12:00:00,2024-06-19 21:00:00,3.1688963e-08,3.0001434e-08,3.2730544e-08,2.1173358e-08,625.8171143531799
54,2024-06-20 15:00:00,2024-06-19 21:00:00,4.8314227e-08,4.412661e-08,4.9701423e-08,3.3796685e-08,625.8171143531799
54,2024-06-20 18:00:00,2024-06-19 21:00:00,4.364537e-08,4.3185686e-08,4.5604192e-08,3.7020335e-08,625.8171143531799
54,2024-06-20 21:00:00,2024-06-19 21:00:00,2.9562706e-08,3.1776754e-08,2.9781045e-08,2.9972842e-08,625.8171143531799
54,2024-07-14 06:00:00,2024-07-14 03:00:00,2.9229795e-08,3.62894e-08,2.7682171e-08,3.85888e-08,625.8171143531799
54,2024-07-14 09:00:00,2024-07-14 03:00:00,2.5520622e-08,3.3932608e-08,2.4236279e-08,3.2469643e-08,625.8171143531799
54,2024-07-14 12:00:00,2024-07-14 03:00:00,2.7514307e-08,3.3221966e-08,2.7457132e-08,2.797304e-08,625.8171143531799
54,2024-07-14 15:00:00,2024-07-14 03:00:00,3.8403446e-08,4.0843968e-08,3.8227228e-08,3.4036432e-08,625.8171143531799
54,2024-07-14 18:00:00,2024-07-14 03:00:00,3.5408995e-08,3.5005826e-08,3.4716162e-08,3.4654573e-08,625.8171143531799
54,2024-07-14 21:00:00,2024-07-14 03:00:00,3.013987e-08,3.262175e-08,2.8566339e-08,2.2859922e-08,625.8171143531799
54,2024-07-15 00:00:00,2024-07-14 03:00:00,3.214828e-08,3.4386336e-08,2.9996695e-08,1.7663421e-08,625.8171143531799
54,2024-07-15 03:00:00,2024-07-14 03:00:00,3.498711e-08,3.600305e-08,3.4812473e-08,1.4910418e-08,625.8171143531799
54,2024-08-07 12:00:00,2024-08-07 09:00:00,3.3259933e-08,4.5429346e-08,3.443121e-08,1.9735472e-08,625.8171143531799
54,2024-08-07 15:00:00,2024-08-07 09:00:00,6.110171e-08,5.1843656e-08,6.189071e-08,4.8526047e-08,625.8171143531799
54,2024-08-07 18:00:00,2024-08-07 09:00:00,6.367862e-08,4.727743e-08,6.460414e-08,5.0083823e-08,625.8171143531799
54,2024-08-07 21:00:00,2024-08-07 09:00:00,4.1522178e-08,4.6057792e-08,4.2044597e-08,2.853692e-08,625.8171143531799
54,2024-08-08 00:00:00,2024-08-07 09:00:00,3.4816484e-08,3.702969e-08,3.451804e-08,1.6214315e-08,625.8171143531799
54,2024-08-08 03:00:00,2024-08-07 09:00:00,4.1576076e-08,3.5240294e-08,4.2574552e-08,2.269267e-08,625.8171143531799
54,2024-08-08 06:00:00,2024-08-07 09:00:00,3.706344e-08,3.2352666e-08,3.8535713e-08,2.0393651e-08,625.8171143531799
54,2024-08-08 09:00:00,2024-08-07 09:00:00,3.240833e-08,2.8344939e-08,3.1026797e-08,2.062138e-08,625.8171143531799
54,2024-08-31 18:00:00,2024-08-31 15:00:00,7.6623984e-08,7.191457e-08,8.131737e-08,7.03333e-08,625.8171143531799
54,2024-08-31 21:00:00,2024-08-31 15:00:00,4.158171e-08,4.9128847e-08,4.5053262e-08,4.218626e-08,625.8171143531799
54,2024-09-01 00:00:00,2024-08-31 15:00:00,3.116704e-08,3.5821234e-08,3.3783174e-08,2.069578e-08,625.8171143531799
54,2024-09-01 03:00:00,2024-08-31 15:00:00,3.6248597e-08,3.576755e-08,4.044324e-08,1.8162336e-08,625.8171143531799
