epoch,ptl/val_loss,step,train_loss_epoch,train_loss_step,valid_loss
89,,179,1.1500072479248047,,
90,,181,1.1897974014282227,,
91,,183,1.1371711492538452,,
92,,185,1.2186672687530518,,
93,,187,1.2507364749908447,,
94,,189,1.170831561088562,,
95,,191,1.1655125617980957,,
96,,193,1.17185378074646,,
97,,195,1.1671258211135864,,
98,,197,1.2575898170471191,,
99,,199,,1.2768739461898804,
99,1.3730593919754028,199,,,1.4815704822540283
99,,199,1.2166905403137207,,
100,,201,1.2046453952789307,,
101,,203,1.1807103157043457,,
102,,205,1.1981878280639648,,
103,,207,1.1700940132141113,,
104,,209,1.196686029434204,,
105,,211,1.15147066116333,,
106,,213,1.209920883178711,,
107,,215,1.1511415243148804,,
108,,217,1.1728672981262207,,
109,,219,1.1514021158218384,,
110,,221,1.2539966106414795,,
111,,223,1.2207472324371338,,
112,,225,1.180405616760254,,
113,,227,1.2206876277923584,,
114,,229,1.147729516029358,,
115,,231,1.1888178586959839,,
116,,233,1.1388705968856812,,
117,,235,1.2081608772277832,,
118,,237,1.221980094909668,,
119,,239,1.1624677181243896,,
120,,241,1.1810494661331177,,
121,,243,1.197961688041687,,
122,,245,1.1766242980957031,,
123,,247,1.1876955032348633,,
124,,249,,1.121651530265808,
124,,249,1.1493949890136719,,
125,,251,1.1881673336029053,,
126,,253,1.1861628293991089,,
127,,255,1.190960168838501,,
128,,257,1.1985695362091064,,
129,,259,1.1858584880828857,,
130,,261,1.1934260129928589,,
131,,263,1.1443474292755127,,
132,,265,1.1348254680633545,,
133,,267,1.1691532135009766,,
134,,269,1.2375848293304443,,
135,,271,1.152443528175354,,
136,,273,1.1707240343093872,,
137,,275,1.1725633144378662,,
138,,277,1.2057055234909058,,
139,,279,1.1903929710388184,,
140,,281,1.2138395309448242,,
141,,283,1.207617163658142,,
142,,285,1.1605753898620605,,
143,,287,1.2500083446502686,,
144,,289,1.2257766723632812,,
145,,291,1.2228374481201172,,
146,,293,1.1894135475158691,,
147,,295,1.1721969842910767,,
148,,297,1.2166755199432373,,
149,,299,,1.1476742029190063,
149,1.3525056838989258,299,,,1.4609733819961548
149,,299,1.1579363346099854,,
150,,301,1.1817293167114258,,
151,,303,1.1857218742370605,,
152,,305,1.1992266178131104,,
153,,307,1.1782076358795166,,
154,,309,1.1902375221252441,,
155,,311,1.182880163192749,,
156,,313,1.2152986526489258,,
157,,315,1.1554312705993652,,
158,,317,1.1958948373794556,,
159,,319,1.1878324747085571,,
160,,321,1.1276533603668213,,
161,,323,1.1667524576187134,,
162,,325,1.2023547887802124,,
163,,327,1.1665349006652832,,
164,,329,1.139859914779663,,
165,,331,1.1560001373291016,,
166,,333,1.2318871021270752,,
167,,335,1.2049294710159302,,
168,,337,1.194881796836853,,
169,,339,1.18386971950531,,
170,,341,1.1742289066314697,,
171,,343,1.1937520503997803,,
172,,345,1.1673882007598877,,
173,,347,1.1661641597747803,,
174,,349,,1.1924582719802856,
174,,349,1.1824240684509277,,
175,,351,1.174464464187622,,
176,,353,1.1429561376571655,,
177,,355,1.161189317703247,,
178,,357,1.217015027999878,,
179,,359,1.1450152397155762,,
180,,361,1.161576509475708,,
181,,363,1.1828200817108154,,
182,,365,1.2329386472702026,,
183,,367,1.1746907234191895,,
184,,369,1.181130051612854,,
185,,371,1.1320586204528809,,
186,,373,1.2225779294967651,,
187,,375,1.1967108249664307,,
188,,377,1.1549370288848877,,
189,,379,1.1774160861968994,,
190,,381,1.1916675567626953,,
191,,383,1.179477572441101,,
192,,385,1.1768113374710083,,
193,,387,1.181368112564087,,
194,,389,1.20028817653656,,
195,,391,1.1677062511444092,,
196,,393,1.167497158050537,,
197,,395,1.1711909770965576,,
198,,397,1.174248456954956,,
199,,399,,1.1924917697906494,
199,1.227719783782959,399,,,1.2832680940628052
199,,399,1.2042815685272217,,
200,,401,1.2317390441894531,,
201,,403,1.2213094234466553,,
202,,405,1.1717429161071777,,
203,,407,1.1357192993164062,,
204,,409,1.2105448246002197,,
205,,411,1.1951878070831299,,
206,,413,1.1492438316345215,,
207,,415,1.157431721687317,,
208,,417,1.1122527122497559,,
209,,419,1.11703360080719,,
210,,421,1.1097661256790161,,
211,,423,1.1584844589233398,,
212,,425,1.107191562652588,,
213,,427,1.1547938585281372,,
214,,429,1.1294806003570557,,
215,,431,1.184611201286316,,
216,,433,1.0931713581085205,,
217,,435,1.1290197372436523,,
218,,437,1.1302156448364258,,
219,,439,1.2162624597549438,,
220,,441,1.1706700325012207,,
221,,443,1.17824125289917,,
222,,445,1.142018437385559,,
223,,447,1.2633640766143799,,
224,,449,,1.1729434728622437,
224,,449,1.1590569019317627,,
225,,451,1.1527400016784668,,
226,,453,1.1125876903533936,,
227,,455,1.1395187377929688,,
228,,457,1.130641222000122,,
229,,459,1.2022430896759033,,
230,,461,1.1423879861831665,,
231,,463,1.174903392791748,,
232,,465,1.1598511934280396,,
233,,467,1.1673979759216309,,
234,,469,1.1416654586791992,,
235,,471,1.1603366136550903,,
236,,473,1.1494373083114624,,
237,,475,1.1457505226135254,,
238,,477,1.1640164852142334,,
239,,479,1.1757292747497559,,
240,,481,1.140268325805664,,
241,,483,1.2099220752716064,,
242,,485,1.1985752582550049,,
243,,487,1.152796983718872,,
244,,489,1.2245604991912842,,
245,,491,1.1707643270492554,,
246,,493,1.1044594049453735,,
247,,495,1.1392678022384644,,
248,,497,1.1793241500854492,,
249,,499,,1.1052948236465454,
249,1.2855172157287598,499,,,1.310613989830017
249,,499,1.1333096027374268,,
250,,501,1.1471072435379028,,
251,,503,1.2001380920410156,,
252,,505,1.158729076385498,,
253,,507,1.180106520652771,,
254,,509,1.1723566055297852,,
255,,511,1.1399437189102173,,
256,,513,1.1876842975616455,,
257,,515,1.139472484588623,,
258,,517,1.1337416172027588,,
259,,519,1.167351245880127,,
260,,521,1.1421692371368408,,
261,,523,1.1252601146697998,,
262,,525,1.199739933013916,,
263,,527,1.1964647769927979,,
264,,529,1.202660083770752,,
265,,531,1.2214689254760742,,
266,,533,1.1128835678100586,,
267,,535,1.2097210884094238,,
268,,537,1.1586577892303467,,
269,,539,1.155778169631958,,
270,,541,1.1324348449707031,,
271,,543,1.1487836837768555,,
272,,545,1.1702322959899902,,
273,,547,1.1503554582595825,,
274,,549,,1.2702288627624512,
274,,549,1.1961981058120728,,
275,,551,1.1987972259521484,,
276,,553,1.2030839920043945,,
277,,555,1.1483453512191772,,
278,,557,1.174861192703247,,
279,,559,1.165131688117981,,
280,,561,1.202087640762329,,
281,,563,1.139441728591919,,
282,,565,1.1719577312469482,,
283,,567,1.1396067142486572,,
284,,569,1.139427661895752,,
285,,571,1.1911180019378662,,
286,,573,1.1150680780410767,,
287,,575,1.1218557357788086,,
288,,577,1.1178526878356934,,
289,,579,1.144838809967041,,
290,,581,1.1201705932617188,,
291,,583,1.2109278440475464,,
292,,585,1.1085947751998901,,
293,,587,1.12275230884552,,
294,,589,1.099569320678711,,
295,,591,1.1042640209197998,,
296,,593,1.1481704711914062,,
297,,595,1.2097187042236328,,
298,,597,1.1641027927398682,,
299,,599,,1.2453593015670776,
299,1.1942949295043945,599,,,1.247401475906372
299,,599,1.2014586925506592,,
300,,601,1.138939380645752,,
301,,603,1.1287438869476318,,
302,,605,1.216477870941162,,
303,,607,1.2224452495574951,,
304,,609,1.1677968502044678,,
305,,611,1.1074845790863037,,
306,,613,1.1427338123321533,,
307,,615,1.1285953521728516,,
308,,617,1.1599774360656738,,
309,,619,1.0807994604110718,,
310,,621,1.1015020608901978,,
311,,623,1.1910696029663086,,
312,,625,1.138688325881958,,
313,,627,1.203124761581421,,
314,,629,1.2272672653198242,,
315,,631,1.158582091331482,,
316,,633,1.1836556196212769,,
317,,635,1.1650733947753906,,
318,,637,1.1662304401397705,,
319,,639,1.2225124835968018,,
320,,641,1.0962700843811035,,
321,,643,1.1220076084136963,,
322,,645,1.1438238620758057,,
323,,647,1.144270658493042,,
324,,649,,1.107033371925354,
324,,649,1.127082109451294,,
325,,651,1.1776373386383057,,
326,,653,1.1674578189849854,,
327,,655,1.1267073154449463,,
328,,657,1.143936038017273,,
329,,659,1.1268815994262695,,
330,,661,1.1675724983215332,,
331,,663,1.1727845668792725,,
332,,665,1.160660743713379,,
333,,667,1.11133873462677,,
334,,669,1.1537891626358032,,
335,,671,1.1946195363998413,,
336,,673,1.1096961498260498,,
337,,675,1.1505835056304932,,
338,,677,1.098360538482666,,
339,,679,1.172166109085083,,
340,,681,1.1397895812988281,,
341,,683,1.0989699363708496,,
342,,685,1.1242038011550903,,
343,,687,1.0957841873168945,,
344,,689,1.1272352933883667,,
345,,691,1.1238573789596558,,
346,,693,1.117981195449829,,
347,,695,1.123765468597412,,
348,,697,1.105475664138794,,
349,,699,,1.1354260444641113,
349,1.2644588947296143,699,,,1.300763487815857
349,,699,1.1277943849563599,,
350,,701,1.1105260848999023,,
351,,703,1.147729754447937,,
352,,705,1.1319910287857056,,
353,,707,1.1225107908248901,,
354,,709,1.1136143207550049,,
355,,711,1.1225663423538208,,
356,,713,1.1443500518798828,,
357,,715,1.1372570991516113,,
358,,717,1.1388102769851685,,
359,,719,1.2069430351257324,,
360,,721,1.0924278497695923,,
361,,723,1.1256024837493896,,
362,,725,1.1522400379180908,,
363,,727,1.1764020919799805,,
364,,729,1.1316578388214111,,
365,,731,1.1113520860671997,,
366,,733,1.1227571964263916,,
367,,735,1.1374640464782715,,
368,,737,1.1895328760147095,,
369,,739,1.187922477722168,,
370,,741,1.1565887928009033,,
371,,743,1.1890199184417725,,
372,,745,1.0874388217926025,,
373,,747,1.1192808151245117,,
374,,749,,1.120007038116455,
374,,749,1.1147143840789795,,
375,,751,1.1330355405807495,,
376,,753,1.112228512763977,,
377,,755,1.1855249404907227,,
378,,757,1.1688086986541748,,
379,,759,1.151883840560913,,
380,,761,1.1555957794189453,,
381,,763,1.1703420877456665,,
382,,765,1.195657730102539,,
383,,767,1.1073715686798096,,
384,,769,1.1300609111785889,,
385,,771,1.1747651100158691,,
386,,773,1.1370394229888916,,
387,,775,1.1394093036651611,,
388,,777,1.0897717475891113,,
389,,779,1.140732765197754,,
390,,781,1.1170804500579834,,
391,,783,1.1316497325897217,,
392,,785,1.1077890396118164,,
393,,787,1.1162227392196655,,
394,,789,1.148531198501587,,
395,,791,1.084770917892456,,
396,,793,1.1759049892425537,,
397,,795,1.1305500268936157,,
398,,797,1.1986185312271118,,
399,,799,,1.0698734521865845,
399,1.1801687479019165,799,,,1.212595820426941
399,,799,1.1074414253234863,,
400,,801,1.1931023597717285,,
401,,803,1.0778534412384033,,
402,,805,1.1133769750595093,,
403,,807,1.129145860671997,,
404,,809,1.1521191596984863,,
405,,811,1.1086992025375366,,
406,,813,1.1185736656188965,,
407,,815,1.1745920181274414,,
408,,817,1.1257858276367188,,
409,,819,1.1750272512435913,,
410,,821,1.1200543642044067,,
411,,823,1.1284961700439453,,
412,,825,1.170914649963379,,
413,,827,1.1422109603881836,,
414,,829,1.1263618469238281,,
415,,831,1.1385128498077393,,
416,,833,1.1848406791687012,,
417,,835,1.1355721950531006,,
418,,837,1.116837739944458,,
419,,839,1.0935686826705933,,
420,,841,1.1522347927093506,,
421,,843,1.1779414415359497,,
422,,845,1.1307491064071655,,
423,,847,1.1317497491836548,,
424,,849,,1.164736270904541,
424,,849,1.157660722732544,,
425,,851,1.1770849227905273,,
426,,853,1.1166729927062988,,
427,,855,1.1641900539398193,,
428,,857,1.0879778861999512,,
429,,859,1.0853073596954346,,
430,,861,1.1767855882644653,,
431,,863,1.1357988119125366,,
432,,865,1.1037464141845703,,
433,,867,1.1072700023651123,,
434,,869,1.1486587524414062,,
435,,871,1.1322417259216309,,
436,,873,1.1184382438659668,,
437,,875,1.1065902709960938,,
438,,877,1.1730294227600098,,
439,,879,1.1378028392791748,,
440,,881,1.1155602931976318,,
441,,883,1.1460742950439453,,
442,,885,1.166952133178711,,
443,,887,1.0889031887054443,,
444,,889,1.0942542552947998,,
445,,891,1.0744022130966187,,
446,,893,1.1164329051971436,,
447,,895,1.1158887147903442,,
448,,897,1.0876007080078125,,
449,,899,,1.0318962335586548,
449,1.1816260814666748,899,,,1.226698398590088
449,,899,1.0760629177093506,,
450,,901,1.1307733058929443,,
451,,903,1.2004756927490234,,
452,,905,1.1334216594696045,,
453,,907,1.129953384399414,,
454,,909,1.1429520845413208,,
455,,911,1.1043580770492554,,
456,,913,1.180129885673523,,
457,,915,1.1574654579162598,,
458,,917,1.0991144180297852,,
459,,919,1.056780219078064,,
460,,921,1.1975640058517456,,
461,,923,1.178647518157959,,
462,,925,1.157081127166748,,
463,,927,1.1724107265472412,,
464,,929,1.1585602760314941,,
465,,931,1.1080191135406494,,
466,,933,1.1644413471221924,,
467,,935,1.1461436748504639,,
468,,937,1.0883336067199707,,
469,,939,1.1483807563781738,,
470,,941,1.1320676803588867,,
471,,943,1.0961825847625732,,
472,,945,1.1466326713562012,,
473,,947,1.138197422027588,,
474,,949,,1.1345205307006836,
474,,949,1.1393356323242188,,
475,,951,1.1048558950424194,,
476,,953,1.1999142169952393,,
477,,955,1.1868915557861328,,
478,,957,1.1112546920776367,,
479,,959,1.0878701210021973,,
480,,961,1.1131130456924438,,
481,,963,1.1304982900619507,,
482,,965,1.107040524482727,,
483,,967,1.1823840141296387,,
484,,969,1.0649631023406982,,
485,,971,1.1755354404449463,,
486,,973,1.1176395416259766,,
487,,975,1.1153156757354736,,
488,,977,1.1684772968292236,,
489,,979,1.1368297338485718,,
490,,981,1.122972011566162,,
491,,983,1.1623401641845703,,
492,,985,1.1823194026947021,,
493,,987,1.1266162395477295,,
494,,989,1.154442548751831,,
495,,991,1.126883625984192,,
496,,993,1.1178520917892456,,
497,,995,1.0866978168487549,,
498,,997,1.1164320707321167,,
499,,999,,1.2789273262023926,
499,1.168030023574829,999,,,1.19468355178833
499,,999,1.2130606174468994,,
500,,1001,1.1847072839736938,,
501,,1003,1.144797921180725,,
502,,1005,1.1625871658325195,,
503,,1007,1.189825177192688,,
504,,1009,1.186311960220337,,
505,,1011,1.0957194566726685,,
506,,1013,1.0986393690109253,,
507,,1015,1.1523456573486328,,
508,,1017,1.0818836688995361,,
509,,1019,1.094524621963501,,
510,,1021,1.1857247352600098,,
511,,1023,1.1501224040985107,,
512,,1025,1.121919870376587,,
513,,1027,1.1648521423339844,,
514,,1029,1.1279675960540771,,
515,,1031,1.192081332206726,,
516,,1033,1.1195951700210571,,
517,,1035,1.1102020740509033,,
518,,1037,1.091853141784668,,
519,,1039,1.2000298500061035,,
520,,1041,1.1010940074920654,,
521,,1043,1.1514527797698975,,
522,,1045,1.1117181777954102,,
523,,1047,1.1084394454956055,,
524,,1049,,1.029510259628296,
524,,1049,1.0722918510437012,,
525,,1051,1.1500762701034546,,
526,,1053,1.122072458267212,,
527,,1055,1.1390953063964844,,
528,,1057,1.1468803882598877,,
529,,1059,1.1211419105529785,,
530,,1061,1.0697741508483887,,
531,,1063,1.1746587753295898,,
532,,1065,1.1892435550689697,,
533,,1067,1.09723699092865,,
534,,1069,1.122789740562439,,
535,,1071,1.1354938745498657,,
536,,1073,1.0943188667297363,,
537,,1075,1.1081947088241577,,
538,,1077,1.170529842376709,,
539,,1079,1.0880720615386963,,
540,,1081,1.155993938446045,,
541,,1083,1.125401258468628,,
542,,1085,1.1372660398483276,,
543,,1087,1.1104705333709717,,
544,,1089,1.111862301826477,,
545,,1091,1.0586657524108887,,
546,,1093,1.150909185409546,,
547,,1095,1.1267603635787964,,
548,,1097,1.1301120519638062,,
549,,1099,,1.2646989822387695,
549,1.2433087825775146,1099,,,1.2841755151748657
549,,1099,1.2009758949279785,,
550,,1101,1.1521706581115723,,
551,,1103,1.1316709518432617,,
552,,1105,1.1154736280441284,,
553,,1107,1.1098048686981201,,
554,,1109,1.1011903285980225,,
555,,1111,1.117631435394287,,
556,,1113,1.0991853475570679,,
557,,1115,1.139535903930664,,
558,,1117,1.1238000392913818,,
559,,1119,1.1306220293045044,,
560,,1121,1.1589081287384033,,
561,,1123,1.1956956386566162,,
562,,1125,1.1524072885513306,,
563,,1127,1.1172003746032715,,
564,,1129,1.0890858173370361,,
565,,1131,1.127435564994812,,
566,,1133,1.1263550519943237,,
567,,1135,1.1135365962982178,,
568,,1137,1.0948991775512695,,
569,,1139,1.1826072931289673,,
570,,1141,1.1631407737731934,,
571,,1143,1.1236997842788696,,
572,,1145,1.126649260520935,,
573,,1147,1.1259765625,,
574,,1149,,1.0935622453689575,
574,,1149,1.1072909832000732,,
575,,1151,1.1338496208190918,,
576,,1153,1.1152467727661133,,
577,,1155,1.0821514129638672,,
578,,1157,1.1285576820373535,,
579,,1159,1.1071077585220337,,
580,,1161,1.1032037734985352,,
581,,1163,1.1240988969802856,,
582,,1165,1.1750199794769287,,
583,,1167,1.1638236045837402,,
584,,1169,1.1412156820297241,,
585,,1171,1.1513243913650513,,
586,,1173,1.1170330047607422,,
587,,1175,1.1466708183288574,,
588,,1177,1.1049363613128662,,
589,,1179,1.1952641010284424,,
590,,1181,1.190869927406311,,
591,,1183,1.1865513324737549,,
592,,1185,1.1198108196258545,,
593,,1187,1.1492339372634888,,
594,,1189,1.177558183670044,,
595,,1191,1.1609065532684326,,
596,,1193,1.1225749254226685,,
597,,1195,1.1307613849639893,,
598,,1197,1.1509636640548706,,
599,,1199,,1.099370002746582,
599,1.1776721477508545,1199,,,1.2050434350967407
599,,1199,1.123950719833374,,
600,,1201,1.1018993854522705,,
601,,1203,1.152571439743042,,
602,,1205,1.1405279636383057,,
603,,1207,1.0954124927520752,,
604,,1209,1.0795643329620361,,
605,,1211,1.1752477884292603,,
606,,1213,1.1707864999771118,,
607,,1215,1.0894749164581299,,
608,,1217,1.0940637588500977,,
609,,1219,1.087280035018921,,
610,,1221,1.1417810916900635,,
611,,1223,1.0769691467285156,,
612,,1225,1.1346276998519897,,
613,,1227,1.1326420307159424,,
614,,1229,1.1195646524429321,,
615,,1231,1.1698417663574219,,
616,,1233,1.132218599319458,,
617,,1235,1.1105568408966064,,
618,,1237,1.1381263732910156,,
619,,1239,1.1147735118865967,,
620,,1241,1.1075384616851807,,
621,,1243,1.0906703472137451,,
622,,1245,1.1204406023025513,,
623,,1247,1.1213288307189941,,
624,,1249,,1.0903432369232178,
624,,1249,1.1115864515304565,,
625,,1251,1.085158348083496,,
626,,1253,1.0929298400878906,,
627,,1255,1.097353219985962,,
628,,1257,1.1207592487335205,,
629,,1259,1.140371561050415,,
630,,1261,1.1318614482879639,,
631,,1263,1.0643246173858643,,
632,,1265,1.0973730087280273,,
633,,1267,1.1427767276763916,,
634,,1269,1.1264710426330566,,
635,,1271,1.1089270114898682,,
636,,1273,1.0870361328125,,
637,,1275,1.140268087387085,,
638,,1277,1.117302417755127,,
639,,1279,1.133709192276001,,
640,,1281,1.2022502422332764,,
641,,1283,1.0843443870544434,,
642,,1285,1.1389086246490479,,
643,,1287,1.069596767425537,,
644,,1289,1.1803115606307983,,
645,,1291,1.1152526140213013,,
646,,1293,1.1094915866851807,,
647,,1295,1.1253881454467773,,
648,,1297,1.0903265476226807,,
649,,1299,,1.1716545820236206,
649,1.1871142387390137,1299,,,1.2093441486358643
649,,1299,1.1328420639038086,,
650,,1301,1.107771396636963,,
651,,1303,1.143770694732666,,
652,,1305,1.0949571132659912,,
653,,1307,1.1138333082199097,,
654,,1309,1.0850797891616821,,
655,,1311,1.073164463043213,,
656,,1313,1.0878267288208008,,
657,,1315,1.1850230693817139,,
658,,1317,1.149564266204834,,
659,,1319,1.144942045211792,,
660,,1321,1.1691478490829468,,
661,,1323,1.1487200260162354,,
662,,1325,1.179185390472412,,
663,,1327,1.0810072422027588,,
664,,1329,1.0759928226470947,,
665,,1331,1.1350018978118896,,
666,,1333,1.0979979038238525,,
667,,1335,1.1418006420135498,,
668,,1337,1.0884206295013428,,
669,,1339,1.139888048171997,,
670,,1341,1.2084625959396362,,
671,,1343,1.1156624555587769,,
672,,1345,1.104752540588379,,
673,,1347,1.1366175413131714,,
674,,1349,,1.0529448986053467,
674,,1349,1.077080488204956,,
675,,1351,1.178878664970398,,
676,,1353,1.1208046674728394,,
677,,1355,1.1162304878234863,,
678,,1357,1.1805729866027832,,
679,,1359,1.1047815084457397,,
680,,1361,1.1110267639160156,,
681,,1363,1.1644630432128906,,
682,,1365,1.0935916900634766,,
683,,1367,1.1076639890670776,,
684,,1369,1.128368616104126,,
685,,1371,1.1263470649719238,,
686,,1373,1.0780823230743408,,
687,,1375,1.1068129539489746,,
688,,1377,1.1543891429901123,,
689,,1379,1.0852396488189697,,
690,,1381,1.1179835796356201,,
691,,1383,1.0694429874420166,,
692,,1385,1.1840784549713135,,
693,,1387,1.0562500953674316,,
694,,1389,1.1033713817596436,,
695,,1391,1.1436982154846191,,
696,,1393,1.0939321517944336,,
697,,1395,1.1119141578674316,,
698,,1397,1.081892728805542,,
699,,1399,,1.045020341873169,
699,1.1778228282928467,1399,,,1.1929411888122559
699,,1399,1.1057450771331787,,
700,,1401,1.077589988708496,,
701,,1403,1.1835753917694092,,
702,,1405,1.061781883239746,,
703,,1407,1.1097519397735596,,
704,,1409,1.1191964149475098,,
705,,1411,1.1552866697311401,,
706,,1413,1.0998318195343018,,
707,,1415,1.0812368392944336,,
708,,1417,1.0921823978424072,,
709,,1419,1.1202874183654785,,
710,,1421,1.164470911026001,,
711,,1423,1.0962040424346924,,
712,,1425,1.122654676437378,,
713,,1427,1.1402041912078857,,
714,,1429,1.0668413639068604,,
715,,1431,1.1481456756591797,,
716,,1433,1.1915947198867798,,
717,,1435,1.1047546863555908,,
718,,1437,1.1726768016815186,,
719,,1439,1.090660572052002,,
720,,1441,1.1816251277923584,,
721,,1443,1.1244220733642578,,
722,,1445,1.1389350891113281,,
723,,1447,1.1148934364318848,,
724,,1449,,1.0267759561538696,
724,,1449,1.0742485523223877,,
725,,1451,1.1691524982452393,,
726,,1453,1.1924084424972534,,
727,,1455,1.1004011631011963,,
728,,1457,1.0863080024719238,,
729,,1459,1.1099853515625,,
730,,1461,1.1627519130706787,,
731,,1463,1.1338151693344116,,
732,,1465,1.0876588821411133,,
733,,1467,1.1605144739151,,
734,,1469,1.1260950565338135,,
735,,1471,1.1743065118789673,,
736,,1473,1.0876638889312744,,
737,,1475,1.1177685260772705,,
738,,1477,1.1024904251098633,,
739,,1479,1.0975720882415771,,
740,,1481,1.0753713846206665,,
741,,1483,1.0813568830490112,,
742,,1485,1.1422863006591797,,
743,,1487,1.0966583490371704,,
744,,1489,1.1303588151931763,,
745,,1491,1.1887600421905518,,
746,,1493,1.1119801998138428,,
747,,1495,1.1146950721740723,,
748,,1497,1.1760482788085938,,
749,,1499,,1.041995882987976,
749,1.2053685188293457,1499,,,1.2354531288146973
749,,1499,1.0785468816757202,,
