unique_id,ds,cutoff,NBEATS-I,NBEATS-G,NHITS,y,Arima,ETS,Theta,SeasonalNaive-8,SeasonalNaive-56,Naive,RandomForest,XGBoost,LightGBM,GRU,Informer,LSTM
54,2023-03-17 06:00:00,2023-03-17 03:00:00,5.0205973e-09,5.1713354e-09,5.091983e-09,4.8064965e-09,4.7091113e-09,4.89922e-09,4.520656e-09,7.419761e-09,5.484326e-09,4.7091113e-09,8.928643182058317e-09,8.929301e-09,5.0306215149398685e-09,5.664644e-09,4.3519464e-09,5.449126e-09
54,2023-03-17 09:00:00,2023-03-17 03:00:00,4.9785362e-09,5.400794e-09,5.5178306e-09,4.8023714e-09,4.7091113e-09,4.665542e-09,4.446111e-09,6.7891017e-09,5.9440324e-09,4.7091113e-09,8.928643182058317e-09,8.929301e-09,5.246263443096729e-09,5.3625455e-09,4.387629e-09,5.7842713e-09
54,2023-03-17 12:00:00,2023-03-17 03:00:00,3.1512635e-09,3.4420247e-09,3.8059786e-09,2.0514408e-09,4.7091113e-09,2.7579483e-09,3.789085e-09,0.0,2.1739162e-09,4.7091113e-09,8.928643182058317e-09,8.929301e-09,5.0152446057416814e-09,3.4258887e-09,4.351211e-09,4.2557207e-09
54,2023-03-17 15:00:00,2023-03-17 03:00:00,3.0408347e-09,2.9465919e-09,3.126087e-09,1.739199e-09,4.7091113e-09,1.4871603e-09,1.8295664e-09,3.4960657e-10,3.3425724e-09,4.7091113e-09,8.928643182058317e-09,8.929301e-09,4.185450936292875e-09,2.402283e-09,4.0954244e-09,2.8553448e-09
54,2023-03-17 18:00:00,2023-03-17 03:00:00,3.1266287e-09,2.8875042e-09,2.9945078e-09,1.7395263e-09,4.7091113e-09,1.0609337e-09,1.3288233e-09,1.1150334e-09,2.3277416e-09,4.7091113e-09,8.928643182058317e-09,8.929301e-09,3.8831608743565514e-09,2.59893e-09,4.6366337e-09,3.562417e-09
54,2023-03-17 21:00:00,2023-03-17 03:00:00,4.196731e-09,4.0604697e-09,3.974931e-09,2.5794622e-09,4.7091113e-09,1.3762815e-09,2.0222668e-09,1.616794e-09,2.2813573e-09,4.7091113e-09,8.928643182058317e-09,8.929301e-09,4.353040747211196e-09,3.175509e-09,4.600899e-09,4.0159307e-09
54,2023-03-18 00:00:00,2023-03-17 03:00:00,6.257593e-09,6.0897984e-09,6.102407e-09,4.082813e-09,4.7091113e-09,3.5620165e-09,3.932228e-09,4.2225587e-09,5.0464255e-09,4.7091113e-09,8.928643182058317e-09,8.929301e-09,5.938506107989559e-09,4.977358e-09,4.392426e-09,5.427717e-09
54,2023-03-18 03:00:00,2023-03-17 03:00:00,6.431905e-09,6.780506e-09,6.8076145e-09,5.460797e-09,4.7091113e-09,4.700069e-09,4.624395e-09,4.7091113e-09,5.443076e-09,4.7091113e-09,8.928643182058317e-09,8.929301e-09,6.494629731254281e-09,5.410557e-09,4.5735917e-09,5.8909024e-09
54,2023-04-10 12:00:00,2023-04-10 09:00:00,3.380547e-09,4.0381387e-09,3.540429e-09,3.4993999e-09,4.614709e-09,2.5103735e-09,4.143154e-09,1.1395365e-09,2.6302658e-09,4.614709e-09,8.928643182058317e-09,8.929301e-09,4.2397922956442714e-09,3.9905217e-09,3.0827194e-09,4.017945e-09
54,2023-04-10 15:00:00,2023-04-10 09:00:00,2.6932685e-09,2.9115512e-09,3.083788e-09,2.378112e-09,4.614709e-09,3.3820055e-10,2.0815119e-09,1.106625e-09,1.7260255e-09,4.614709e-09,8.928643182058317e-09,8.929301e-09,3.339662731003789e-09,3.1663545e-09,3.047642e-09,3.321173e-09
54,2023-04-10 18:00:00,2023-04-10 09:00:00,2.488248e-09,2.6006766e-09,2.8767813e-09,1.9311983e-09,4.614709e-09,1.5627366e-11,1.5690574e-09,1.3160779e-09,9.824923e-10,4.614709e-09,8.928643182058317e-09,8.929301e-09,3.1045004621597543e-09,2.829806e-09,3.0807321e-09,3.0018652e-09
54,2023-04-10 21:00:00,2023-04-10 09:00:00,3.7806513e-09,4.185245e-09,3.973697e-09,2.7599985e-09,4.614709e-09,5.148799e-10,2.3270688e-09,2.2779592e-09,2.3462547e-09,4.614709e-09,8.928643182058317e-09,8.929301e-09,3.796008998385738e-09,4.025979e-09,3.0813505e-09,4.126614e-09
