unique_id,ds,cutoff,NBEATS-I,NBEATS-G,NHITS,y,Arima,ETS,Theta,SeasonalNaive-8,SeasonalNaive-56,Naive,RandomForest,XGBoost,LightGBM,GRU,Informer,LSTM
54,2023-03-17 15:00:00,2023-03-17 03:00:00,4.3676547e-08,4.4253653e-08,4.3360824e-08,3.9541057e-08,4.1101494e-08,4.6188873e-08,4.636733e-08,4.1101494e-08,3.879931e-08,2.672707e-08,3.7503820079687885e-08,3.3331744e-08,4.088823557990028e-08,4.1754827e-08,3.8392344e-08,4.2673797e-08
54,2023-03-17 21:00:00,2023-03-17 03:00:00,3.111447e-08,3.3285065e-08,3.1985728e-08,2.8757027e-08,3.5244597e-08,3.8688256e-08,3.5022666e-08,3.5244597e-08,2.9671323e-08,2.672707e-08,3.7503820079687885e-08,3.3331744e-08,3.0029553940814296e-08,3.2042287e-08,3.192865e-08,3.2747945e-08
54,2023-03-18 00:00:00,2023-03-17 03:00:00,2.0269328e-08,1.9640925e-08,1.9894022e-08,2.1796811e-08,2.2795808e-08,2.7286408e-08,2.4048283e-08,2.2795808e-08,9.023188e-09,2.672707e-08,2.4402468274780465e-08,3.3331744e-08,1.9487383793337485e-08,1.872937e-08,2.3516035e-08,2.066391e-08
54,2023-03-18 03:00:00,2023-03-17 03:00:00,2.2448189e-08,2.2931811e-08,2.1472822e-08,2.0552983e-08,2.672707e-08,2.6899901e-08,2.5727628e-08,2.672707e-08,1.5477948e-08,2.672707e-08,2.4402468274780465e-08,3.3331744e-08,2.089518711754692e-08,2.1601851e-08,2.335084e-08,2.4788541e-08
54,2023-04-10 12:00:00,2023-04-10 09:00:00,3.356435e-08,3.580163e-08,3.2807993e-08,3.105983e-08,3.5358873e-08,3.6257486e-08,3.2467497e-08,3.5358873e-08,3.5488913e-08,2.4813728e-08,3.7503820079687885e-08,3.3331744e-08,3.5536111606466194e-08,3.4223486e-08,3.8840906e-08,3.4459696e-08
54,2023-04-10 21:00:00,2023-04-10 09:00:00,2.8631053e-08,3.0679328e-08,2.8590977e-08,2.4920075e-08,2.2069802e-08,3.735807e-08,3.1514706e-08,2.2069802e-08,2.9407182e-08,2.4813728e-08,3.7503820079687885e-08,3.3331744e-08,2.91776140750228e-08,2.378696e-08,3.335918e-08,2.469219e-08
54,2023-04-11 00:00:00,2023-04-10 09:00:00,2.031004e-08,2.0285382e-08,2.123522e-08,4.3684825e-09,7.669552e-09,2.8050135e-08,2.1435234e-08,7.669552e-09,9.193698e-09,2.4813728e-08,2.4402468274780465e-08,3.3331744e-08,1.7899445169334572e-08,1.2264486e-08,2.4140796e-08,1.4012233e-08
54,2023-04-11 03:00:00,2023-04-10 09:00:00,2.2972737e-08,2.4583896e-08,2.517383e-08,1.2206985e-08,1.63794e-08,3.0227895e-08,2.306089e-08,1.63794e-08,4.386625e-09,2.4813728e-08,2.4402468274780465e-08,3.3331744e-08,1.8857402040162984e-08,1.8224128e-08,2.3763837e-08,2.1099872e-08
54,2023-04-11 06:00:00,2023-04-10 09:00:00,2.465786e-08,2.556504e-08,2.6116616e-08,1.3741312e-08,1.9515682e-08,2.9264243e-08,2.3696614e-08,1.9515682e-08,9.772368e-10,2.4813728e-08,2.4402468274780465e-08,3.3331744e-08,1.8962973479152993e-08,1.9712786e-08,2.5542095e-08,2.2337444e-08
54,2023-05-04 18:00:00,2023-05-04 15:00:00,2.3709472e-08,2.4319501e-08,2.3975208e-08,2.3099405e-08,3.5083275e-08,2.290712e-08,2.912596e-08,3.5083275e-08,3.8060453e-08,2.4752168e-08,3.7503820079687885e-08,3.3331744e-08,2.4155188527776142e-08,3.6717083e-08,2.3540965e-08,3.7133137e-08
54,2023-05-04 21:00:00,2023-05-04 15:00:00,1.9479785e-08,2.0259364e-08,1.9416296e-08,1.1768922e-08,2.3307697e-08,1.06171365e-08,2.1778455e-08,2.3307697e-08,2.5148989e-08,2.4752168e-08,3.7503820079687885e-08,3.3331744e-08,1.856150606897143e-08,2.6595831e-08,1.7572429e-08,2.6628733e-08
54,2023-05-05 00:00:00,2023-05-04 15:00:00,1.787838e-08,1.912212e-08,1.8362842e-08,2.478131e-09,2.1635604e-08,5.339093e-09,1.4741473e-08,2.1635604e-08,2.2861066e-08,2.4752168e-08,2.4402468274780465e-08,3.3331744e-08,1.405655517194695e-08,2.2492586e-08,1.3880968e-08,2.260207e-08
54,2023-05-05 06:00:00,2023-05-04 15:00:00,1.7444043e-08,1.9377921e-08,1.7313715e-08,8.224936e-09,1.9415884e-08,5.6904446e-09,1.610963e-08,1.9415884e-08,1.5544408e-08,2.4752168e-08,2.4402468274780465e-08,3.3331744e-08,1.4083417548435341e-08,2.3645532e-08,1.6590045e-08,2.2736542e-08
54,2023-05-05 12:00:00,2023-05-04 15:00:00,2.4869369e-08,2.6056004e-08,2.5902409e-08,1.9537426e-08,2.6263427e-08,1.27583935e-08,2.248787e-08,2.6263427e-08,2.3396248e-08,2.4752168e-08,3.7503820079687885e-08,3.3331744e-08,2.322922566374784e-08,2.934844e-08,2.8770964e-08,2.9630714e-08
54,2023-05-05 15:00:00,2023-05-04 15:00:00,3.176349e-08,3.233594e-08,3.052487e-08,3.128675e-08,2.4752168e-08,2.4203455e-08,2.9141455e-08,2.4752168e-08,4.106387e-08,2.4752168e-08,3.7503820079687885e-08,3.3331744e-08,3.503001850857629e-08,3.1632982e-08,3.183094e-08,3.1606145e-08
54,2023-05-29 00:00:00,2023-05-28 21:00:00,3.3550847e-08,3.2711966e-08,3.454101e-08,3.1422722e-08,1.1089526e-08,3.1171133e-08,1.9182076e-08,1.1089526e-08,1.0464834e-08,3.241474e-08,2.4402468274780465e-08,3.3331744e-08,2.8808250823824353e-08,1.6684586e-08,2.9569579e-08,1.3245557e-08
54,2023-05-29 03:00:00,2023-05-28 21:00:00,3.4527062e-08,3.4305526e-08,3.563124e-08,3.5499667e-08,1.3630247e-08,3.4271164e-08,2.0427159e-08,1.3630247e-08,2.435995e-08,3.241474e-08,2.4402468274780465e-08,3.3331744e-08,3.0418561075845314e-08,1.902356e-08,2.7618002e-08,1.5998712e-08
54,2023-05-29 06:00:00,2023-05-28 21:00:00,3.516117e-08,3.385088e-08,3.460947e-08,3.6464478e-08,1.9856792e-08,3.4540683e-08,2.0973351e-08,1.9856792e-08,4.3188425e-08,3.241474e-08,2.4402468274780465e-08,3.3331744e-08,3.0748129582408145e-08,2.5672207e-08,2.6758395e-08,2.2740597e-08
54,2023-05-29 09:00:00,2023-05-28 21:00:00,3.080115e-08,2.8797917e-08,3.0095755e-08,3.535151e-08,1.7012741e-08,2.9102809e-08,1.7641472e-08,1.7012741e-08,3.9831008e-08,3.241474e-08,2.4402468274780465e-08,3.3331744e-08,2.6779762580299995e-08,1.8479463e-08,2.6749401e-08,1.637756e-08
54,2023-05-29 12:00:00,2023-05-28 21:00:00,3.107108e-08,2.883817e-08,2.9422285e-08,3.861731e-08,1.914161e-08,3.7969144e-08,2.9453442e-08,1.914161e-08,3.6538115e-08,3.241474e-08,3.7503820079687885e-08,3.3331744e-08,2.9417494082552327e-08,2.2294822e-08,3.0403562e-08,2.3424043e-08
54,2023-05-29 15:00:00,2023-05-28 21:00:00,4.0469526e-08,4.1268635e-08,3.965168e-08,4.360011e-08,3.1277974e-08,5.8164098e-08,3.871634e-08,3.1277974e-08,4.8774112e-08,3.241474e-08,3.7503820079687885e-08,3.3331744e-08,3.7244925358196224e-08,3.7547277e-08,3.8316138e-08,3.8539845e-08
