unique_id,ds,cutoff,y,Arima,ETS,Theta,SeasonalNaive-8,SeasonalNaive-56,Naive,fit_time_seconds
54,2023-04-11 03:00:00,2023-04-10 09:00:00,7.172051e-09,4.614709e-09,3.3715273e-09,5.069163e-09,5.3668514e-09,9.310577e-09,4.614709e-09,2336.239035129547
54,2023-04-11 06:00:00,2023-04-10 09:00:00,6.7617716e-09,4.614709e-09,3.541989e-09,4.982781e-09,5.2161635e-09,1.1046485e-08,4.614709e-09,2336.239035129547
54,2023-04-11 09:00:00,2023-04-10 09:00:00,6.3735857e-09,4.614709e-09,3.3259178e-09,4.9614983e-09,4.614709e-09,1.0323112e-08,4.614709e-09,2336.239035129547
54,2023-05-04 18:00:00,2023-05-04 15:00:00,4.3484256e-09,4.647344e-09,4.6773705e-09,3.4466563e-09,6.951332e-09,2.9565435e-09,4.647344e-09,2336.239035129547
54,2023-05-04 21:00:00,2023-05-04 15:00:00,5.399812e-09,4.647344e-09,5.468698e-09,4.211723e-09,6.610012e-09,3.808374e-09,4.647344e-09,2336.239035129547
54,2023-05-05 00:00:00,2023-05-04 15:00:00,7.544933e-09,4.647344e-09,7.508308e-09,6.2728325e-09,6.469233e-09,5.0560702e-09,4.647344e-09,2336.239035129547
54,2023-05-05 03:00:00,2023-05-04 15:00:00,7.645779e-09,4.647344e-09,8.404658e-09,7.054855e-09,6.104988e-09,6.846009e-09,4.647344e-09,2336.239035129547
54,2023-05-05 06:00:00,2023-05-04 15:00:00,6.3709398e-09,4.647344e-09,8.493891e-09,6.976938e-09,5.2436007e-09,7.1663195e-09,4.647344e-09,2336.239035129547
54,2023-05-05 09:00:00,2023-05-04 15:00:00,5.9734377e-09,4.647344e-09,8.594074e-09,6.960038e-09,4.4018056e-09,6.8771597e-09,4.647344e-09,2336.239035129547
54,2023-05-05 12:00:00,2023-05-04 15:00:00,7.832995e-09,4.647344e-09,6.8697883e-09,6.000552e-09,6.0366787e-09,6.172794e-09,4.647344e-09,2336.239035129547
54,2023-05-05 15:00:00,2023-05-04 15:00:00,6.2892447e-09,4.647344e-09,4.6922604e-09,3.921464e-09,4.647344e-09,3.470447e-09,4.647344e-09,2336.239035129547
54,2023-05-29 00:00:00,2023-05-28 21:00:00,3.191604e-09,3.4612384e-09,5.7398255e-09,6.6068675e-09,1.1095856e-08,1.109285e-08,3.4612384e-09,2336.239035129547
54,2023-05-29 03:00:00,2023-05-28 21:00:00,2.5294575e-09,3.4612384e-09,6.075401e-09,7.393543e-09,1.1700316e-08,1.0023452e-08,3.4612384e-09,2336.239035129547
54,2023-05-29 06:00:00,2023-05-28 21:00:00,2.624556e-09,3.4612384e-09,6.2064514e-09,7.31214e-09,1.0496758e-08,7.548741e-09,3.4612384e-09,2336.239035129547
54,2023-05-29 09:00:00,2023-05-28 21:00:00,2.3857845e-09,3.4612384e-09,6.4150183e-09,7.3186897e-09,1.0804246e-08,6.1780714e-09,3.4612384e-09,2336.239035129547
54,2023-05-29 12:00:00,2023-05-28 21:00:00,3.587024e-09,3.4612384e-09,4.3692894e-09,6.167618e-09,6.405614e-09,5.5855764e-10,3.4612384e-09,2336.239035129547
54,2023-05-29 15:00:00,2023-05-28 21:00:00,3.6127679e-09,3.4612384e-09,2.0067301e-09,3.9929846e-09,5.2536855e-09,4.4005937e-09,3.4612384e-09,2336.239035129547
54,2023-05-29 18:00:00,2023-05-28 21:00:00,3.561875e-09,3.4612384e-09,2.1064357e-09,3.5257268e-09,4.07697e-09,6.6858306e-09,3.4612384e-09,2336.239035129547
54,2023-05-29 21:00:00,2023-05-28 21:00:00,4.7381765e-09,3.4612384e-09,3.445968e-09,4.373815e-09,3.4612384e-09,7.7426545e-09,3.4612384e-09,2336.239035129547
54,2023-06-22 06:00:00,2023-06-22 03:00:00,7.224248e-09,8.186902e-09,8.096242e-09,9.5259685e-09,5.094064e-09,1.9262816e-09,8.186902e-09,2336.239035129547
54,2023-06-22 09:00:00,2023-06-22 03:00:00,6.2798935e-09,8.186902e-09,8.082297e-09,9.544919e-09,5.292042e-09,1.7401707e-09,8.186902e-09,2336.239035129547
54,2023-06-22 12:00:00,2023-06-22 03:00:00,6.130435e-09,8.186902e-09,6.9164297e-09,8.340098e-09,1.1879813e-08,2.3931284e-09,8.186902e-09,2336.239035129547
54,2023-06-22 15:00:00,2023-06-22 03:00:00,8.16382e-09,8.186902e-09,4.618048e-09,5.9995444e-09,1.2030998e-08,1.8376554e-09,8.186902e-09,2336.239035129547
54,2023-06-22 18:00:00,2023-06-22 03:00:00,1.0056677e-08,8.186902e-09,4.1278816e-09,5.528961e-09,1.0114643e-08,1.7034001e-09,8.186902e-09,2336.239035129547
54,2023-06-22 21:00:00,2023-06-22 03:00:00,1.1209487e-08,8.186902e-09,5.0246363e-09,6.4413976e-09,9.487621e-09,1.822154e-09,8.186902e-09,2336.239035129547
54,2023-06-23 00:00:00,2023-06-22 03:00:00,8.582414e-09,8.186902e-09,7.32346e-09,8.7476e-09,8.647873e-09,2.2553963e-09,8.186902e-09,2336.239035129547
54,2023-06-23 03:00:00,2023-06-22 03:00:00,7.578102e-09,8.186902e-09,8.186487e-09,9.606137e-09,8.186902e-09,2.766685e-09,8.186902e-09,2336.239035129547
54,2023-07-16 12:00:00,2023-07-16 09:00:00,2.6514613e-10,5.330852e-09,5.1462563e-09,4.117632e-09,0.0,9.568488e-09,5.330852e-09,2336.239035129547
