unique_id,ds,cutoff,y,Arima,ETS,Theta,SeasonalNaive-8,SeasonalNaive-56,Naive,fit_time_seconds
54,2023-04-11 00:00:00,2023-04-10 09:00:00,3.3400003e-09,3.02872e-09,1.5435655e-09,1.7630731e-09,3.02872e-09,3.1577747e-09,1.4895782e-09,9062.314049005508
54,2023-04-11 03:00:00,2023-04-10 09:00:00,4.1255706e-09,2.8698457e-09,1.8651278e-09,2.1896718e-09,2.8698457e-09,4.857224e-09,1.4895782e-09,9062.314049005508
54,2023-04-11 06:00:00,2023-04-10 09:00:00,3.784028e-09,2.6233427e-09,1.929504e-09,2.2540387e-09,2.6233427e-09,5.2158895e-09,1.4895782e-09,9062.314049005508
54,2023-04-11 09:00:00,2023-04-10 09:00:00,2.6646778e-09,1.4895782e-09,1.6553374e-09,1.9361428e-09,1.4895782e-09,3.4624577e-09,1.4895782e-09,9062.314049005508
54,2023-05-04 18:00:00,2023-05-04 15:00:00,2.8300723e-10,3.316085e-10,1.5725443e-10,1.8230828e-10,3.316085e-10,1.745511e-10,1.7048202e-10,9062.314049005508
54,2023-05-04 21:00:00,2023-05-04 15:00:00,1.3912618e-09,1.0560134e-09,7.580395e-10,6.263352e-10,1.0560134e-09,1.0531082e-09,1.7048202e-10,9062.314049005508
54,2023-05-05 00:00:00,2023-05-04 15:00:00,2.998763e-09,1.6556999e-09,1.2699085e-09,1.4637673e-09,1.6556999e-09,1.7063851e-09,1.7048202e-10,9062.314049005508
54,2023-05-05 03:00:00,2023-05-04 15:00:00,4.485529e-09,2.4655302e-09,1.7888602e-09,1.8314906e-09,2.4655302e-09,3.3821708e-09,1.7048202e-10,9062.314049005508
54,2023-05-05 06:00:00,2023-05-04 15:00:00,3.8911354e-09,2.6139704e-09,1.8686834e-09,1.8913926e-09,2.6139704e-09,3.6807932e-09,1.7048202e-10,9062.314049005508
54,2023-05-05 09:00:00,2023-05-04 15:00:00,2.9998544e-09,2.0763644e-09,1.5623332e-09,1.6178079e-09,2.0763644e-09,2.8105875e-09,1.7048202e-10,9062.314049005508
54,2023-05-05 12:00:00,2023-05-04 15:00:00,9.060314e-10,6.549994e-10,6.308661e-10,6.0123967e-10,6.549994e-10,9.786825e-10,1.7048202e-10,9062.314049005508
54,2023-05-05 15:00:00,2023-05-04 15:00:00,3.5007017e-10,1.7048202e-10,1.7038831e-10,2.0847325e-10,1.7048202e-10,1.5446103e-10,1.7048202e-10,9062.314049005508
54,2023-05-29 00:00:00,2023-05-28 21:00:00,1.288078e-09,3.2848115e-09,3.265901e-09,4.109607e-09,3.2848115e-09,3.2134633e-09,1.1086859e-09,9062.314049005508
54,2023-05-29 03:00:00,2023-05-28 21:00:00,1.2827641e-09,3.989156e-09,4.145807e-09,5.176938e-09,3.989156e-09,2.8950808e-09,1.1086859e-09,9062.314049005508
54,2023-05-29 06:00:00,2023-05-28 21:00:00,1.4380137e-09,3.3259244e-09,4.3892907e-09,5.336946e-09,3.3259244e-09,1.3806816e-09,1.1086859e-09,9062.314049005508
54,2023-05-29 09:00:00,2023-05-28 21:00:00,1.4030203e-09,3.0104759e-09,4.210389e-09,4.5608712e-09,3.0104759e-09,1.252333e-09,1.1086859e-09,9062.314049005508
54,2023-05-29 12:00:00,2023-05-28 21:00:00,9.416212e-10,1.9694444e-09,2.2942384e-09,1.6814403e-09,1.9694444e-09,8.6265267e-10,1.1086859e-09,9062.314049005508
54,2023-05-29 15:00:00,2023-05-28 21:00:00,4.9412385e-10,9.974215e-10,6.5635425e-10,5.6881944e-10,9.974215e-10,4.1831427e-10,1.1086859e-09,9062.314049005508
54,2023-05-29 18:00:00,2023-05-28 21:00:00,3.4050524e-10,7.204774e-10,4.473458e-10,4.9924903e-10,7.204774e-10,3.823079e-10,1.1086859e-09,9062.314049005508
54,2023-05-29 21:00:00,2023-05-28 21:00:00,1.4949727e-09,1.1086859e-09,1.8970194e-09,1.7591548e-09,1.1086859e-09,8.624286e-10,1.1086859e-09,9062.314049005508
54,2023-06-22 06:00:00,2023-06-22 03:00:00,1.5668775e-09,2.4451716e-09,1.8714417e-09,2.1684885e-09,2.4451716e-09,9.2846414e-10,1.7543871e-09,9062.314049005508
54,2023-06-22 09:00:00,2023-06-22 03:00:00,1.4843473e-09,2.09883e-09,1.668684e-09,1.8504885e-09,2.09883e-09,1.1401181e-09,1.7543871e-09,9062.314049005508
54,2023-06-22 12:00:00,2023-06-22 03:00:00,1.1923158e-09,1.1223134e-09,8.8749924e-10,6.8142175e-10,1.1223134e-09,1.1466293e-09,1.7543871e-09,9062.314049005508
54,2023-06-22 15:00:00,2023-06-22 03:00:00,3.5764497e-10,4.6109908e-10,2.9338346e-10,2.3021865e-10,4.6109908e-10,9.03337e-10,1.7543871e-09,9062.314049005508
